address,block,street_name,lat_long
266B COMPASSVALE BOW,266B,COMPASSVALE BOW,"Error: Road retrieved. Returned address Compassvale Bow, Seng Kang, Northeast, 544275, Singapore"
203A COMPASSVALE ROAD,203A,COMPASSVALE RD,"Error: Road retrieved. Returned address Compassvale Road, Seng Kang, Northeast, 544757, Singapore"
107 SIMEI STREET 1,107,SIMEI ST 1,"1.3420120999999998, 103.9503272738157"
748C BEDOK RESERVOIR CRESCENT,748C,BEDOK RESERVOIR CRES,"1.3361694, 103.92156196790305"
26B JALAN MEMBINA,26B,JLN MEMBINA,"1.28306385, 103.82560967167316"
110 SPOTTISWOODE PARK ROAD,110,SPOTTISWOODE PK RD,"1.2737159, 103.83655780000001"
469 CHOA CHU KANG AVENUE 3,469,CHOA CHU KANG AVE 3,"1.37786275, 103.73753437647883"
557 JURONG WEST STREET 42,557,JURONG WEST ST 42,"1.3540027, 103.7187528"
858 JURONG WEST STREET 81,858,JURONG WEST ST 81,"1.34822335, 103.69644686762298"
34 MARINE CRESCENT,34,MARINE CRES,"1.303802, 103.9124606"
167B PUNGGOL EAST,167B,PUNGGOL EAST,"1.3942487, 103.91500824757193"
546 WOODLANDS DRIVE 16,546,WOODLANDS DR 16,"1.429721, 103.79403553126377"
288D BUKIT BATOK STREET 25,288D,BT BATOK ST 25,"1.34587595, 103.75907280120583"
694 JURONG WEST CENTRAL 1,694,JURONG WEST CTRL 1,"1.3432602999999999, 103.7066670106021"
335 SERANGOON AVENUE 3,335,SERANGOON AVE 3,"Error: Road retrieved. Returned address Serangoon Avenue 3, The Scala, Serangoon, Southeast, 556112, Singapore"
110 TAMPINES STREET 11,110,TAMPINES ST 11,"1.34698875, 103.94936166995527"
239 LORONG 1 TOA PAYOH,239,LOR 1 TOA PAYOH,"1.3405054, 103.85122912678064"
443C FAJAR ROAD,443C,FAJAR RD,"1.3805013499999998, 103.76972324509418"
5 TG PAGAR PLAZA,5,TG PAGAR PLAZA,"Error: Not Singapore. Returned address Tg Alam, Pagar Alam, Sumatera Selatan, Indonesia"
8 MARINE TERRACE,8,MARINE TER,"1.3043906, 103.91612003098889"
107A EDGEFIELD PLAINS,107A,EDGEFIELD PLAINS,"1.3972565000000001, 103.90689556106511"
36 LORONG 5 TOA PAYOH,36,LOR 5 TOA PAYOH,"1.33485395, 103.85518346050858"
218 YISHUN STREET 21,218,YISHUN ST 21,"1.4329465, 103.83625226614811"
66 TELOK BLANGAH DRIVE,66,TELOK BLANGAH DR,"1.2741438999999999, 103.80972190225873"
346 UBI AVENUE 1,346,UBI AVE 1,"1.32598955, 103.89968910027814"
96 GEYLANG BAHRU,96,GEYLANG BAHRU,"Error: Road retrieved. Returned address Geylang Bahru, Kallang, Singapore, Central, 339686, Singapore"
312A ANCHORVALE LANE,312A,ANCHORVALE LANE,"1.39170235, 103.8852732399148"
515 SERANGOON NORTH AVENUE 4,515,SERANGOON NTH AVE 4,"Error: Road retrieved. Returned address Serangoon North Avenue 4, Serangoon North, Singapore, Central, 551535, Singapore"
114 LENGKONG TIGA,114,LENGKONG TIGA,"1.3232742499999999, 103.91198621526975"
652 HOUGANG AVENUE 8,652,HOUGANG AVE 8,"Error: Road retrieved. Returned address Hougang Avenue 8, Hougang, Northeast, 530631, Singapore"
28 BENDEMEER ROAD,28,BENDEMEER RD,"1.31869605, 103.8632538476834"
498E TAMPINES STREET 45,498E,TAMPINES ST 45,"1.36158075, 103.95915591656592"
164 BEDOK SOUTH ROAD,164,BEDOK STH RD,"1.3200734, 103.9465222519834"
641 HOUGANG AVENUE 8,641,HOUGANG AVE 8,"1.37127605, 103.8800799543403"
9 GLOUCESTER ROAD,9,GLOUCESTER RD,"Error: Not Singapore. Returned address 9, Gloucester Road, Higham Hill, London Borough of Waltham Forest, London, Greater London, England, E17, United Kingdom"
610 SENJA ROAD,610,SENJA RD,"Error: Road retrieved. Returned address Senja Road, Bukit Panjang, Northwest, 677741, Singapore"
313 TAMPINES STREET 33,313,TAMPINES ST 33,"1.35219665, 103.95674939774504"
107 POTONG PASIR AVENUE 1,107,POTONG PASIR AVE 1,"1.3345569, 103.86840194561256"
322 YISHUN CENTRAL,322,YISHUN CTRL,"1.42874645, 103.84086783708607"
177 LOMPANG ROAD,177,LOMPANG RD,"Error: Road retrieved. Returned address Lompang Road, Bukit Panjang, Northwest, 677743, Singapore"
555 JURONG WEST STREET 42,555,JURONG WEST ST 42,"1.35353025, 103.71857592288043"
306B PUNGGOL PLACE,306B,PUNGGOL PL,"1.4058546, 103.90579158046026"
264A COMPASSVALE BOW,264A,COMPASSVALE BOW,"1.3812474, 103.89680610266996"
250D COMPASSVALE STREET,250D,COMPASSVALE ST,"Error: Road retrieved. Returned address Compassvale Street, Seng Kang, Northeast, 540294, Singapore"
627 WOODLANDS AVENUE 6,627,WOODLANDS AVE 6,"Error: Road retrieved. Returned address Woodlands Avenue 6, Woodlands, Northwest, 737858, Singapore"
729 YISHUN STREET 71,729,YISHUN ST 71,"1.4260582, 103.83186634657447"
103 BEDOK RESERVOIR ROAD,103,BEDOK RESERVOIR RD,"1.32876035, 103.90960513283085"
343 CLEMENTI AVENUE 5,343,CLEMENTI AVE 5,"1.3179189, 103.7709822562311"
124 HOUGANG AVENUE 1,124,HOUGANG AVE 1,"Error: Road retrieved. Returned address Hougang Avenue 1, Hougang, Northeast, 530110, Singapore"
5 DOVER CRESCENT,5,DOVER CRES,"1.3041405, 103.7825227"
350 TAMPINES STREET 33,350,TAMPINES ST 33,"1.35375665, 103.96275731144416"
249 BUKIT BATOK EAST AVENUE 5,249,BT BATOK EAST AVE 5,"1.35057875, 103.75660177732769"
122 LORONG 2 TOA PAYOH,122,LOR 2 TOA PAYOH,"1.3397885999999999, 103.84637098418239"
143 POTONG PASIR AVENUE 2,143,POTONG PASIR AVE 2,"1.33278875, 103.86657816547768"
211 YISHUN STREET 21,211,YISHUN ST 21,"1.4317852, 103.83828635066314"
439 YISHUN AVENUE 11,439,YISHUN AVE 11,"1.4219602, 103.84640457881281"
325 YISHUN CENTRAL,325,YISHUN CTRL,"1.42934505, 103.84202991342582"
231 SIMEI STREET 4,231,SIMEI ST 4,"1.3436496999999998, 103.95688239517042"
667 WOODLANDS RING ROAD,667,WOODLANDS RING RD,"1.43864205, 103.79797419252255"
425 FAJAR ROAD,425,FAJAR RD,"Error: Road retrieved. Returned address Fajar Road, Bukit Panjang, Northwest, 673443, Singapore"
706 CHOA CHU KANG STREET 53,706,CHOA CHU KANG ST 53,"Error: Road retrieved. Returned address Choa Chu Kang Street 53, Northwest, 689189, Singapore"
33 EUNOS CRESCENT,33,EUNOS CRES,"1.3203596499999999, 103.90086595164726"
762 PASIR RIS STREET 71,762,PASIR RIS ST 71,"1.3757595, 103.93380542550393"
136 PASIR RIS STREET 11,136,PASIR RIS ST 11,"1.36484725, 103.95805029257042"
722 YISHUN STREET 71,722,YISHUN ST 71,"1.42551825, 103.82853192562834"
245 YISHUN AVENUE 9,245,YISHUN AVE 9,"1.4345571000000001, 103.84202420358723"
130 YISHUN STREET 11,130,YISHUN ST 11,"1.43351655, 103.83128200531286"
65 TEBAN GARDENS ROAD,65,TEBAN GDNS RD,"1.3219999, 103.73903320950777"
748 PASIR RIS STREET 71,748,PASIR RIS ST 71,"1.3784302, 103.93491848485087"
625 BEDOK RESERVOIR ROAD,625,BEDOK RESERVOIR RD,"1.33396245, 103.91612216800318"
418 CANBERRA ROAD,418,CANBERRA RD,"1.4524045, 103.81925093611089"
63 CHAI CHEE ROAD,63,CHAI CHEE RD,"1.3260239999999999, 103.9215356367647"
648 JALAN TENAGA,648,JLN TENAGA,"1.33237745, 103.9054893714113"
271 TOH GUAN ROAD,271,TOH GUAN RD,"1.34167905, 103.74627917998913"
103 HENDERSON CRESCENT,103,HENDERSON CRES,"Error: Not Singapore. Returned address 103, Henderson Crescent, Alliston, New Tecumseth, Simcoe County, Central Ontario, Ontario, L9R 0E9, Canada"
708 PASIR RIS DRIVE 10,708,PASIR RIS DR 10,"1.3812703, 103.93909009303404"
536 SERANGOON NORTH AVENUE 4,536,SERANGOON NTH AVE 4,"1.3739348, 103.87520015484832"
545 BEDOK NORTH STREET 3,545,BEDOK NTH ST 3,"1.3299811, 103.92392410902852"
690D CHOA CHU KANG CRESCENT,690D,CHOA CHU KANG CRES,"Error: Road retrieved. Returned address Choa Chu Kang Crescent, Northwest, 689097, Singapore"
1 HOUGANG AVENUE 3,1,HOUGANG AVE 3,"1.3641729, 103.89298276610907"
632 HOUGANG AVENUE 8,632,HOUGANG AVE 8,"1.3705157, 103.88057469568966"
87 COMMONWEALTH CLOSE,87,C'WEALTH CL,"1.30463195, 103.7994678731338"
401 ADMIRALTY LINK,401,ADMIRALTY LINK,"1.4542236000000002, 103.81580921409662"
209A COMPASSVALE LANE,209A,COMPASSVALE LANE,"1.38358115, 103.8986181295556"
436D FERNVALE ROAD,436D,FERNVALE RD,"1.39215945, 103.8765123533851"
137 SIMEI STREET 1,137,SIMEI ST 1,"1.34758395, 103.95635758201803"
399 YISHUN AVENUE 6,399,YISHUN AVE 6,"Error: Road retrieved. Returned address Yishun Avenue 6, Yishun, Northwest, 760406, Singapore"
162 BEDOK SOUTH ROAD,162,BEDOK STH RD,"1.3196482999999999, 103.94607919437942"
644 HOUGANG AVENUE 8,644,HOUGANG AVE 8,"1.3714257, 103.88129108283363"
111 HO CHING ROAD,111,HO CHING RD,"1.33388255, 103.72331618260563"
895C WOODLANDS DRIVE 50,895C,WOODLANDS DR 50,"Error: Road retrieved. Returned address Woodlands Drive 50, Woodlands, Northwest, 738853, Singapore"
109 BEDOK NORTH ROAD,109,BEDOK NTH RD,"1.3320433999999999, 103.93493259216314"
281 TOH GUAN ROAD,281,TOH GUAN RD,"1.3398940499999998, 103.74656587422113"
319 TAMPINES STREET 33,319,TAMPINES ST 33,"1.35102535, 103.95632353356534"
700A ANG MO KIO AVENUE 6,700A,ANG MO KIO AVE 6,"1.3698728999999998, 103.84591113731156"
897B WOODLANDS DRIVE 50,897B,WOODLANDS DR 50,"1.4360705500000002, 103.79395978129145"
815 TAMPINES AVENUE 4,815,TAMPINES AVE 4,"1.34733145, 103.93744552280681"
114 BEDOK NORTH STREET 2,114,BEDOK NTH ST 2,"1.3304845, 103.93578019520368"
12 JOO SENG ROAD,12,JOO SENG RD,"1.33588, 103.87896214391017"
284 YISHUN AVENUE 6,284,YISHUN AVE 6,"1.4396844500000001, 103.83884445"
350 CORPORATION DRIVE,350,CORPORATION DR,"1.33891155, 103.71929370132958"
606 BEDOK RESERVOIR ROAD,606,BEDOK RESERVOIR RD,"1.33127965, 103.91380625939289"
650 SENJA LINK,650,SENJA LINK,"Error: Road retrieved. Returned address Senja Link, Bukit Panjang, Northwest, 670631, Singapore"
430 JURONG WEST AVENUE 1,430,JURONG WEST AVE 1,"1.35183395, 103.72573699944908"
896A TAMPINES STREET 81,896A,TAMPINES ST 81,"1.3485344000000001, 103.93267005248518"
161 SIMEI ROAD,161,SIMEI RD,"1.34558675, 103.96034585597728"
673C JURONG WEST STREET 65,673C,JURONG WEST ST 65,"1.34472155, 103.70127682229793"
101 AH HOOD ROAD,101,AH HOOD RD,"1.327386, 103.8444686"
258D COMPASSVALE ROAD,258D,COMPASSVALE RD,"1.3935361, 103.89697478344524"
236 LORONG 1 TOA PAYOH,236,LOR 1 TOA PAYOH,"1.3403364999999998, 103.8520144558447"
356C ADMIRALTY DRIVE,356C,ADMIRALTY DR,"Error: Not Singapore. Returned address Admiralty Drive, Sunset Beach, Huntington Beach, Orange County, California, 92649, United States"
230 BISHAN STREET 23,230,BISHAN ST 23,"Error: Road retrieved. Returned address Bishan Street 23, Bishan, Singapore, Central, 570213, Singapore"
623 BUKIT BATOK CENTRAL,623,BT BATOK CTRL,"1.35091475, 103.7493085786633"
763 CHOA CHU KANG NORTH 5,763,CHOA CHU KANG NTH 5,"Error: Road retrieved. Returned address Choa Chu Kang North 5, Northwest, 680533, Singapore"
47 JALAN TIGA,47,JLN TIGA,"1.30879045, 103.88492033112355"
371 JURONG EAST STREET 32,371,JURONG EAST ST 32,"Error: Road retrieved. Returned address Jurong East Street 32, Jurong East, Southwest, 600371, Singapore"
445 JURONG WEST STREET 42,445,JURONG WEST ST 42,"1.35215005, 103.72080522332008"
258B PUNGGOL FIELD,258B,PUNGGOL FIELD,"1.4037609, 103.89652908821138"
291A BUKIT BATOK STREET 24,291A,BT BATOK ST 24,"1.34350805, 103.75634433709104"
216 PASIR RIS STREET 21,216,PASIR RIS ST 21,"1.36891615, 103.96062024699435"
687B WOODLANDS DRIVE 75,687B,WOODLANDS DR 75,NONE
781 YISHUN RING ROAD,781,YISHUN RING RD,"1.42228825, 103.83234239080988"
103A EDGEFIELD PLAINS,103A,EDGEFIELD PLAINS,"Error: Road retrieved. Returned address Edgefield Plains, Punggol, Northeast, 828850, Singapore"
41 BEDOK SOUTH ROAD,41,BEDOK STH RD,"1.3210293499999999, 103.94074842191765"
547B SEGAR ROAD,547B,SEGAR RD,"1.3884474, 103.76909337652543"
552 HOUGANG STREET 51,552,HOUGANG ST 51,"1.37875875, 103.8903942"
671C JURONG WEST STREET 65,671C,JURONG WEST ST 65,"1.3439149499999998, 103.70159103585402"
30 JALAN BAHAGIA,30,JLN BAHAGIA,"1.3257138, 103.85822188168369"
204 PASIR RIS STREET 21,204,PASIR RIS ST 21,"1.3673518, 103.962681735226"
12 LORONG 7 TOA PAYOH,12,LOR 7 TOA PAYOH,"1.3365295, 103.85788716641272"
703 YISHUN AVENUE 5,703,YISHUN AVE 5,"1.4295936, 103.82888738373816"
208 NEW UPPER CHANGI ROAD,208,NEW UPP CHANGI RD,"1.3253100500000001, 103.93131440214175"
529 CHOA CHU KANG STREET 51,529,CHOA CHU KANG ST 51,"Error: Road retrieved. Returned address Choa Chu Kang Street 51, Northwest, 689333, Singapore"
72 MARINE DRIVE,72,MARINE DR,"1.3042909, 103.90836363264225"
579 WOODLANDS DRIVE 16,579,WOODLANDS DR 16,"1.4307994, 103.7958539217411"
163A PUNGGOL CENTRAL,163A,PUNGGOL CTRL,"1.3956695, 103.91406630717688"
147 TAMPINES AVENUE 5,147,TAMPINES AVE 5,"1.3492309, 103.94211537927882"
825 YISHUN STREET 81,825,YISHUN ST 81,"Error: Road retrieved. Returned address Yishun Street 81, Yishun, Northwest, 760873, Singapore"
427 HOUGANG AVENUE 6,427,HOUGANG AVE 6,"1.3744939500000002, 103.8930907997979"
235 TAMPINES STREET 21,235,TAMPINES ST 21,"1.3554954000000001, 103.94830065"
403 FAJAR ROAD,403,FAJAR RD,"Error: Road retrieved. Returned address Fajar Road, Bukit Panjang, Northwest, 673443, Singapore"
251 HOUGANG AVENUE 3,251,HOUGANG AVE 3,"Error: Road retrieved. Returned address Hougang Avenue 3, Hougang, Northeast, 534412, Singapore"
123 PENDING ROAD,123,PENDING RD,"1.3775331, 103.77070545000001"
559 ANG MO KIO AVENUE 10,559,ANG MO KIO AVE 10,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 10, Ang Mo Kio, Singapore, Central, 560449, Singapore"
275 BUKIT BATOK EAST AVENUE 4,275,BT BATOK EAST AVE 4,"1.3481162, 103.75834969399295"
249 BANGKIT ROAD,249,BANGKIT RD,"Error: Road retrieved. Returned address Bangkit Road, Bukit Panjang, Northwest, 670260, Singapore"
4 GHIM MOH ROAD,4,GHIM MOH RD,"1.31319965, 103.78826971342082"
453C FERNVALE ROAD,453C,FERNVALE RD,"1.39351855, 103.8751890203441"
209 SERANGOON CENTRAL,209,SERANGOON CTRL,"Error: Road retrieved. Returned address Serangoon Central, Serangoon, Southeast, 550409, Singapore"
523C TAMPINES CENTRAL 7,523C,TAMPINES CTRL 7,"1.3599502, 103.93882711882101"
168 LORONG 1 TOA PAYOH,168,LOR 1 TOA PAYOH,"Error: Road retrieved. Returned address Lorong 1 Toa Payoh, Toa Payoh, Singapore, Central, 313130, Singapore"
344 WOODLANDS STREET 32,344,WOODLANDS ST 32,"Error: Road retrieved. Returned address Woodlands Street 32, Woodlands, Northwest, 739065, Singapore"
429B YISHUN AVENUE 11,429B,YISHUN AVE 11,"Error: Road retrieved. Returned address Yishun Avenue 11, Yishun, Northwest, 760413, Singapore"
426A YISHUN AVENUE 11,426A,YISHUN AVE 11,"Error: Road retrieved. Returned address Yishun Avenue 11, Yishun, Northwest, 760413, Singapore"
649 ANG MO KIO AVENUE 5,649,ANG MO KIO AVE 5,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 5, Ang Mo Kio, Singapore, Central, 569948, Singapore"
539 ANG MO KIO AVENUE 10,539,ANG MO KIO AVE 10,"1.3753780999999998, 103.85426467285905"
206 BUKIT BATOK STREET 21,206,BT BATOK ST 21,"1.34665765, 103.74940821124362"
511 BUKIT BATOK STREET 52,511,BT BATOK ST 52,"1.35251665, 103.75360894426123"
