block,street_name,month,town,flat_type,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,address,lat_long,distance,rank
343,CLEMENTI AVE 5,2020-06,CLEMENTI,4 ROOM,07 TO 09,92.0,New Generation,1979,58 years 07 months,395000.0,343 CLEMENTI AVENUE 5,"1.3179189, 103.7709822562311",0.790239,1
343,CLEMENTI AVE 5,2020-11,CLEMENTI,3 ROOM,07 TO 09,67.0,New Generation,1979,58 years 01 month,305000.0,343 CLEMENTI AVENUE 5,"1.3179189, 103.7709822562311",0.790239,1
343,CLEMENTI AVE 5,2021-02,CLEMENTI,3 ROOM,01 TO 03,67.0,New Generation,1979,57 years 10 months,315000.0,343 CLEMENTI AVENUE 5,"1.3179189, 103.7709822562311",0.790239,1
352,CLEMENTI AVE 2,2020-07,CLEMENTI,3 ROOM,04 TO 06,67.0,New Generation,1978,57 years 03 months,310000.0,352 CLEMENTI AVENUE 2,"1.3146366, 103.77159392812902",0.8064197,1
352,CLEMENTI AVE 2,2020-12,CLEMENTI,3 ROOM,01 TO 03,67.0,New Generation,1978,56 years 10 months,308000.0,352 CLEMENTI AVENUE 2,"1.3146366, 103.77159392812902",0.8064197,1
349,CLEMENTI AVE 2,2020-01,CLEMENTI,4 ROOM,04 TO 06,92.0,New Generation,1978,57 years 08 months,408000.0,349 CLEMENTI AVENUE 2,"1.31594575, 103.77114015110357",0.81417936,1
349,CLEMENTI AVE 2,2020-10,CLEMENTI,4 ROOM,07 TO 09,92.0,New Generation,1978,57 years,405000.0,349 CLEMENTI AVENUE 2,"1.31594575, 103.77114015110357",0.81417936,1
349,CLEMENTI AVE 2,2020-11,CLEMENTI,4 ROOM,01 TO 03,92.0,New Generation,1978,56 years 11 months,401888.0,349 CLEMENTI AVENUE 2,"1.31594575, 103.77114015110357",0.81417936,1
347,CLEMENTI AVE 5,2020-12,CLEMENTI,4 ROOM,10 TO 12,92.0,New Generation,1979,57 years 01 month,480000.0,347 CLEMENTI AVENUE 5,"1.3171872, 103.77084443962963",0.8146343,1
348,CLEMENTI AVE 5,2020-02,CLEMENTI,4 ROOM,07 TO 09,92.0,New Generation,1979,58 years 02 months,465000.0,348 CLEMENTI AVENUE 5,"1.3167529, 103.77090365860897",0.81772023,1
348,CLEMENTI AVE 5,2020-05,CLEMENTI,4 ROOM,07 TO 09,92.0,New Generation,1979,57 years 11 months,445000.0,348 CLEMENTI AVENUE 5,"1.3167529, 103.77090365860897",0.81772023,1
348,CLEMENTI AVE 5,2020-07,CLEMENTI,4 ROOM,01 TO 03,92.0,New Generation,1979,57 years 08 months,435000.0,348 CLEMENTI AVENUE 5,"1.3167529, 103.77090365860897",0.81772023,1
348,CLEMENTI AVE 5,2020-09,CLEMENTI,4 ROOM,04 TO 06,92.0,New Generation,1979,57 years 07 months,435000.0,348 CLEMENTI AVENUE 5,"1.3167529, 103.77090365860897",0.81772023,1
348,CLEMENTI AVE 5,2020-11,CLEMENTI,4 ROOM,07 TO 09,92.0,New Generation,1979,57 years 05 months,448000.0,348 CLEMENTI AVENUE 5,"1.3167529, 103.77090365860897",0.81772023,1
348,CLEMENTI AVE 5,2020-12,CLEMENTI,4 ROOM,01 TO 03,92.0,New Generation,1979,57 years 03 months,438000.0,348 CLEMENTI AVENUE 5,"1.3167529, 103.77090365860897",0.81772023,1
367,CLEMENTI AVE 2,2020-07,CLEMENTI,3 ROOM,16 TO 18,61.0,Model A,2003,81 years 08 months,400000.0,367 CLEMENTI AVENUE 2,"1.3129058, 103.771750730825",0.83169365,1
366,CLEMENTI AVE 2,2020-05,CLEMENTI,3 ROOM,07 TO 09,61.0,Model A,2003,81 years 10 months,395000.0,366 CLEMENTI AVENUE 2,"1.31252755, 103.77179071406535",0.83712393,1
366,CLEMENTI AVE 2,2020-12,CLEMENTI,3 ROOM,19 TO 21,61.0,Model A,2003,81 years 03 months,400000.0,366 CLEMENTI AVENUE 2,"1.31252755, 103.77179071406535",0.83712393,1
340,CLEMENTI AVE 5,2020-01,CLEMENTI,5 ROOM,07 TO 09,121.0,Improved,1979,58 years 10 months,498000.0,340 CLEMENTI AVENUE 5,"1.3187075, 103.77011337552084",0.85113925,1
340,CLEMENTI AVE 5,2020-05,CLEMENTI,5 ROOM,07 TO 09,121.0,Improved,1979,58 years 07 months,570000.0,340 CLEMENTI AVENUE 5,"1.3187075, 103.77011337552084",0.85113925,1
340,CLEMENTI AVE 5,2020-06,CLEMENTI,5 ROOM,10 TO 12,121.0,Improved,1979,58 years 07 months,580000.0,340 CLEMENTI AVENUE 5,"1.3187075, 103.77011337552084",0.85113925,1
340,CLEMENTI AVE 5,2020-07,CLEMENTI,5 ROOM,04 TO 06,121.0,Improved,1979,58 years 05 months,510000.0,340 CLEMENTI AVENUE 5,"1.3187075, 103.77011337552084",0.85113925,1
340,CLEMENTI AVE 5,2020-07,CLEMENTI,5 ROOM,01 TO 03,121.0,Improved,1979,58 years 04 months,480000.0,340 CLEMENTI AVENUE 5,"1.3187075, 103.77011337552084",0.85113925,1
340,CLEMENTI AVE 5,2020-08,CLEMENTI,4 ROOM,10 TO 12,98.0,New Generation,1979,58 years 03 months,460000.0,340 CLEMENTI AVENUE 5,"1.3187075, 103.77011337552084",0.85113925,1
340,CLEMENTI AVE 5,2020-11,CLEMENTI,4 ROOM,04 TO 06,98.0,New Generation,1979,58 years 01 month,470000.0,340 CLEMENTI AVENUE 5,"1.3187075, 103.77011337552084",0.85113925,1
105,CLEMENTI ST 12,2020-11,CLEMENTI,3 ROOM,01 TO 03,82.0,New Generation,1984,63 years 01 month,380000.0,105 CLEMENTI STREET 12,"1.3223242, 103.7695272",0.85325414,1
105,CLEMENTI ST 12,2020-12,CLEMENTI,3 ROOM,04 TO 06,80.0,New Generation,1984,63 years 01 month,378000.0,105 CLEMENTI STREET 12,"1.3223242, 103.7695272",0.85325414,1
414,C'WEALTH AVE WEST,2020-01,CLEMENTI,5 ROOM,19 TO 21,125.0,Improved,1978,57 years 06 months,680000.0,414 COMMONWEALTH AVENUE WEST,"1.3115881, 103.77172965487843",0.861279,1
414,C'WEALTH AVE WEST,2020-12,CLEMENTI,5 ROOM,10 TO 12,125.0,Improved,1978,56 years 07 months,620000.0,414 COMMONWEALTH AVENUE WEST,"1.3115881, 103.77172965487843",0.861279,1
351,CLEMENTI AVE 2,2020-07,CLEMENTI,3 ROOM,01 TO 03,67.0,New Generation,1978,57 years 02 months,276000.0,351 CLEMENTI AVENUE 2,"1.31516675, 103.7706481433902",0.8673378,1
351,CLEMENTI AVE 2,2020-11,CLEMENTI,4 ROOM,07 TO 09,92.0,New Generation,1978,56 years 11 months,410000.0,351 CLEMENTI AVENUE 2,"1.31516675, 103.7706481433902",0.8673378,1
351,CLEMENTI AVE 2,2020-12,CLEMENTI,3 ROOM,04 TO 06,67.0,New Generation,1978,56 years 10 months,277500.0,351 CLEMENTI AVENUE 2,"1.31516675, 103.7706481433902",0.8673378,1
351,CLEMENTI AVE 2,2021-01,CLEMENTI,3 ROOM,04 TO 06,67.0,New Generation,1978,56 years 08 months,287000.0,351 CLEMENTI AVENUE 2,"1.31516675, 103.7706481433902",0.8673378,1
351,CLEMENTI AVE 2,2021-01,CLEMENTI,3 ROOM,04 TO 06,67.0,New Generation,1978,56 years 08 months,316000.0,351 CLEMENTI AVENUE 2,"1.31516675, 103.7706481433902",0.8673378,1
415,C'WEALTH AVE WEST,2020-08,CLEMENTI,5 ROOM,04 TO 06,137.0,Improved,1978,57 years,610000.0,415 COMMONWEALTH AVENUE WEST,"1.3110129, 103.77174305487843",0.87288326,1
415,C'WEALTH AVE WEST,2021-02,CLEMENTI,5 ROOM,13 TO 15,137.0,Improved,1978,56 years 06 months,680000.0,415 COMMONWEALTH AVENUE WEST,"1.3110129, 103.77174305487843",0.87288326,1
415,C'WEALTH AVE WEST,2021-02,CLEMENTI,5 ROOM,19 TO 21,137.0,Improved,1978,56 years 06 months,728000.0,415 COMMONWEALTH AVENUE WEST,"1.3110129, 103.77174305487843",0.87288326,1
346,CLEMENTI AVE 5,2020-10,CLEMENTI,4 ROOM,10 TO 12,92.0,New Generation,1979,57 years 06 months,490000.0,346 CLEMENTI AVENUE 5,"1.31699755, 103.77016231851425",0.8749891,1
346,CLEMENTI AVE 5,2020-11,CLEMENTI,3 ROOM,10 TO 12,67.0,New Generation,1979,57 years 05 months,310000.0,346 CLEMENTI AVENUE 5,"1.31699755, 103.77016231851425",0.8749891,1
342,CLEMENTI AVE 5,2020-11,CLEMENTI,5 ROOM,10 TO 12,125.0,Improved,1979,57 years 05 months,605000.0,342 CLEMENTI AVENUE 5,"1.3183261499999999, 103.7698987686174",0.8762829,1
342,CLEMENTI AVE 5,2020-12,CLEMENTI,5 ROOM,10 TO 12,121.0,Improved,1979,57 years 04 months,618000.0,342 CLEMENTI AVENUE 5,"1.3183261499999999, 103.7698987686174",0.8762829,1
342,CLEMENTI AVE 5,2021-01,CLEMENTI,5 ROOM,01 TO 03,121.0,Improved,1979,57 years 04 months,430000.0,342 CLEMENTI AVENUE 5,"1.3183261499999999, 103.7698987686174",0.8762829,1
102,CLEMENTI ST 14,2021-02,CLEMENTI,EXECUTIVE,01 TO 03,155.0,Maisonette,1984,62 years 07 months,860000.0,102 CLEMENTI STREET 14,"1.32227305, 103.76929525058489",0.8764813,1
350,CLEMENTI AVE 2,2020-08,CLEMENTI,4 ROOM,01 TO 03,92.0,New Generation,1978,57 years 01 month,370000.0,350 CLEMENTI AVENUE 2,"1.3155999500000002, 103.77023635409591",0.89291304,1
350,CLEMENTI AVE 2,2020-11,CLEMENTI,4 ROOM,01 TO 03,92.0,New Generation,1978,56 years 10 months,370000.0,350 CLEMENTI AVENUE 2,"1.3155999500000002, 103.77023635409591",0.89291304,1
350,CLEMENTI AVE 2,2021-02,CLEMENTI,4 ROOM,01 TO 03,92.0,New Generation,1978,56 years 07 months,408000.0,350 CLEMENTI AVENUE 2,"1.3155999500000002, 103.77023635409591",0.89291304,1
210,PETIR RD,2021-02,BUKIT PANJANG,5 ROOM,16 TO 18,122.0,Improved,1988,66 years 04 months,520000.0,210 PETIR ROAD,"1.3718548, 103.7770068",0.89811736,1
201,PETIR RD,2021-01,BUKIT PANJANG,5 ROOM,07 TO 09,122.0,Improved,1988,66 years 05 months,470000.0,201 PETIR ROAD,"1.371953, 103.77539901404855",0.90100545,1
413,C'WEALTH AVE WEST,2021-01,CLEMENTI,5 ROOM,04 TO 06,125.0,Improved,1978,56 years 07 months,580000.0,413 COMMONWEALTH AVENUE WEST,"1.31135415, 103.77120417895499",0.9012565,1
103,CLEMENTI ST 14,2020-07,CLEMENTI,5 ROOM,10 TO 12,121.0,Improved,1984,63 years 05 months,760000.0,103 CLEMENTI STREET 14,"1.3227124, 103.76890548062158",0.90951395,1
103,CLEMENTI ST 14,2020-10,CLEMENTI,5 ROOM,04 TO 06,125.0,Improved,1984,63 years 02 months,675000.0,103 CLEMENTI STREET 14,"1.3227124, 103.76890548062158",0.90951395,1
103,CLEMENTI ST 14,2020-11,CLEMENTI,4 ROOM,04 TO 06,98.0,New Generation,1984,63 years 02 months,525000.0,103 CLEMENTI STREET 14,"1.3227124, 103.76890548062158",0.90951395,1
103,CLEMENTI ST 14,2020-11,CLEMENTI,4 ROOM,04 TO 06,98.0,New Generation,1984,63 years 01 month,500000.0,103 CLEMENTI STREET 14,"1.3227124, 103.76890548062158",0.90951395,1
339,CLEMENTI AVE 5,2020-01,CLEMENTI,4 ROOM,01 TO 03,92.0,New Generation,1979,58 years 10 months,380000.0,339 CLEMENTI AVENUE 5,"1.31955795, 103.7693298033208",0.90978587,1
339,CLEMENTI AVE 5,2020-03,CLEMENTI,3 ROOM,04 TO 06,67.0,New Generation,1979,58 years 08 months,265000.0,339 CLEMENTI AVENUE 5,"1.31955795, 103.7693298033208",0.90978587,1
339,CLEMENTI AVE 5,2020-06,CLEMENTI,4 ROOM,10 TO 12,92.0,New Generation,1979,58 years 08 months,480000.0,339 CLEMENTI AVENUE 5,"1.31955795, 103.7693298033208",0.90978587,1
339,CLEMENTI AVE 5,2020-09,CLEMENTI,3 ROOM,01 TO 03,67.0,New Generation,1979,58 years 03 months,273888.0,339 CLEMENTI AVENUE 5,"1.31955795, 103.7693298033208",0.90978587,1
416,CLEMENTI AVE 1,2020-07,CLEMENTI,5 ROOM,13 TO 15,117.0,Improved,2013,92 years 02 months,845000.0,416 CLEMENTI AVENUE 1,"1.31039935, 103.77128692605824",0.91571,1
416,CLEMENTI AVE 1,2020-09,CLEMENTI,5 ROOM,10 TO 12,117.0,Improved,2013,92 years 01 month,855000.0,416 CLEMENTI AVENUE 1,"1.31039935, 103.77128692605824",0.91571,1
416,CLEMENTI AVE 1,2020-10,CLEMENTI,5 ROOM,31 TO 33,113.0,Improved,2013,92 years,868000.0,416 CLEMENTI AVENUE 1,"1.31039935, 103.77128692605824",0.91571,1
416,CLEMENTI AVE 1,2020-11,CLEMENTI,5 ROOM,37 TO 39,113.0,Improved,2013,91 years 11 months,933000.0,416 CLEMENTI AVENUE 1,"1.31039935, 103.77128692605824",0.91571,1
416,CLEMENTI AVE 1,2020-11,CLEMENTI,5 ROOM,22 TO 24,113.0,Improved,2013,91 years 10 months,873000.0,416 CLEMENTI AVENUE 1,"1.31039935, 103.77128692605824",0.91571,1
416,CLEMENTI AVE 1,2020-12,CLEMENTI,5 ROOM,10 TO 12,121.0,Improved,2013,91 years 10 months,820000.0,416 CLEMENTI AVENUE 1,"1.31039935, 103.77128692605824",0.91571,1
416,CLEMENTI AVE 1,2021-01,CLEMENTI,5 ROOM,28 TO 30,113.0,Improved,2013,91 years 08 months,913000.0,416 CLEMENTI AVENUE 1,"1.31039935, 103.77128692605824",0.91571,1
416,CLEMENTI AVE 1,2021-02,CLEMENTI,5 ROOM,31 TO 33,118.0,Improved,2013,91 years 08 months,908000.0,416 CLEMENTI AVENUE 1,"1.31039935, 103.77128692605824",0.91571,1
202,PETIR RD,2020-06,BUKIT PANJANG,5 ROOM,04 TO 06,132.0,Improved,1988,67 years 04 months,442000.0,202 PETIR ROAD,"1.3724072, 103.7751021739292",0.9168455,1
