address,block,street_name,lat_long
635 BEDOK RESERVOIR ROAD,635,BEDOK RESERVOIR RD,"1.3307226, 103.90485276013047"
988C BUANGKOK GREEN,988C,BUANGKOK GREEN,"1.38036435, 103.87732611991703"
5 CHANGI VILLAGE ROAD,5,CHANGI VILLAGE RD,"Error: Road retrieved. Returned address Changi Village Road, Changi Village, Changi, Southeast, 500001, Singapore"
338 SEMBAWANG CRESCENT,338,SEMBAWANG CRES,"1.4458738, 103.8152454166087"
142 LORONG 2 TOA PAYOH,142,LOR 2 TOA PAYOH,"1.3357052999999999, 103.84504363276413"
871 WOODLANDS STREET 81,871,WOODLANDS ST 81,"Error: Road retrieved. Returned address Woodlands St 81, Woodlands, Northwest, 738525, Singapore"
896A WOODLANDS DRIVE 50,896A,WOODLANDS DR 50,"1.4363628, 103.79333384217709"
621 BEDOK RESERVOIR ROAD,621,BEDOK RESERVOIR RD,"1.33454915, 103.91684376546982"
413 CHOA CHU KANG AVENUE 3,413,CHOA CHU KANG AVE 3,"1.3813772, 103.74268887401371"
195D PUNGGOL ROAD,195D,PUNGGOL RD,"Error: Road retrieved. Returned address Punggol Road, Punggol, Northeast, 820198, Singapore"
230 LORONG 8 TOA PAYOH,230,LOR 8 TOA PAYOH,"Error: Road retrieved. Returned address Lorong 8 Toa Payoh, Toa Payoh, Singapore, Central, 310229, Singapore"
167 BUKIT BATOK WEST AVENUE 8,167,BT BATOK WEST AVE 8,"1.34690495, 103.74229532360239"
250 TAMPINES STREET 21,250,TAMPINES ST 21,"1.3522671000000002, 103.94848068174038"
411 BEDOK NORTH AVENUE 2,411,BEDOK NTH AVE 2,"1.32828785, 103.93180904359372"
361 YISHUN RING ROAD,361,YISHUN RING RD,"1.42826385, 103.84593339937538"
307 CHOA CHU KANG AVENUE 4,307,CHOA CHU KANG AVE 4,"1.3853596499999998, 103.74257100164294"
694 HOUGANG STREET 61,694,HOUGANG ST 61,"Error: Road retrieved. Returned address Hougang Street 61, Hougang, Northeast, 538793, Singapore"
830 TAMPINES STREET 82,830,TAMPINES ST 82,"1.3501886, 103.93474050281898"
332 CLEMENTI AVENUE 2,332,CLEMENTI AVE 2,"1.31474555, 103.76750914685249"
10 EUNOS CRESCENT,10,EUNOS CRES,"1.32231075, 103.90278503723323"
311 BUKIT BATOK STREET 32,311,BT BATOK ST 32,"1.36006615, 103.74839193923627"
180 LOMPANG ROAD,180,LOMPANG RD,"Error: Road retrieved. Returned address Lompang Road, Bukit Panjang, Northwest, 677743, Singapore"
15 MARINE TERRACE,15,MARINE TER,"Error: Not Singapore. Returned address 15, Marine Terrace, Parsonage, Muchalls, Aberdeenshire, Scotland, AB39 3RD, United Kingdom"
523 BEDOK NORTH STREET 3,523,BEDOK NTH ST 3,"1.33433005, 103.93057077988286"
21 TEBAN GARDENS ROAD,21,TEBAN GDNS RD,"1.323722, 103.73945944875888"
106 JALAN RAJAH,106,JLN RAJAH,"1.32835865, 103.85499481935832"
229 SERANGOON AVENUE 4,229,SERANGOON AVE 4,"Error: Road retrieved. Returned address Serangoon Avenue 4, Serangoon Green, Serangoon, Southeast, 551223, Singapore"
496C TAMPINES STREET 43,496C,TAMPINES ST 43,"1.36202315, 103.95032819344937"
777 YISHUN AVENUE 2,777,YISHUN AVE 2,"Error: Road retrieved. Returned address Yishun Avenue 2, Yishun, Northwest, 760175, Singapore"
120 BUKIT BATOK CENTRAL,120,BT BATOK CTRL,"1.3509313500000002, 103.74761607948531"
122 GEYLANG EAST CENTRAL,122,GEYLANG EAST CTRL,"Error: Road retrieved. Returned address Geylang East Central, Geylang, Southeast, 389708, Singapore"
707 HOUGANG AVENUE 2,707,HOUGANG AVE 2,"1.3665049, 103.8884604631548"
177 YUNG SHENG ROAD,177,YUNG SHENG RD,"Error: Road retrieved. Returned address Yung Sheng Road, Jurong West, Southwest, 610182, Singapore"
47 MARINE CRESCENT,47,MARINE CRES,"1.30538205, 103.9121803882599"
201B PUNGGOL FIELD,201B,PUNGGOL FIELD,"1.3999625500000001, 103.9038763823174"
299B COMPASSVALE STREET,299B,COMPASSVALE ST,"Error: Road retrieved. Returned address Compassvale Street, Seng Kang, Northeast, 540294, Singapore"
85A LORONG 4 TOA PAYOH,85A,LOR 4 TOA PAYOH,"1.3363038500000002, 103.84941162471823"
866 YISHUN STREET 81,866,YISHUN ST 81,"1.41439935, 103.83719568172816"
38 KIM PONG ROAD,38,KIM PONG RD,"Error: Road retrieved. Returned address Kim Pong Road, Bukit Merah, Singapore, Central, 163028, Singapore"
531 JELAPANG ROAD,531,JELAPANG RD,"Error: Road retrieved. Returned address Jelapang Road, Bukit Panjang, Northwest, 671524, Singapore"
53 CHIN SWEE ROAD,53,CHIN SWEE RD,"1.28761575, 103.84140105235244"
472 CHOA CHU KANG AVENUE 3,472,CHOA CHU KANG AVE 3,"1.37915235, 103.73801995546627"
489A CHOA CHU KANG AVENUE 5,489A,CHOA CHU KANG AVE 5,"1.37553925, 103.74042380572178"
341A SEMBAWANG CLOSE,341A,SEMBAWANG CL,"Error: Road retrieved. Returned address Sembawang Close, Sun Trellis, Sembawang, Northwest, 750333, Singapore"
336C YISHUN STREET 31,336C,YISHUN ST 31,"1.43195185, 103.84439392024777"
236 PASIR RIS STREET 21,236,PASIR RIS ST 21,"1.37417975, 103.96250814512575"
227 SERANGOON AVENUE 4,227,SERANGOON AVE 4,"1.35623275, 103.87087319239542"
661 HOUGANG AVENUE 4,661,HOUGANG AVE 4,"Error: Road retrieved. Returned address Hougang Avenue 4, Hougang, Northeast, 530682, Singapore"
722 JURONG WEST AVENUE 5,722,JURONG WEST AVE 5,"1.3437391, 103.69840696696787"
15 FARRER PARK ROAD,15,FARRER PK RD,"1.3111286500000001, 103.85181527506305"
102 JALAN DUSUN,102,JLN DUSUN,"Error: Road retrieved. Returned address Jalan Dusun, Novena, Singapore, Central, 329885, Singapore"
419 PASIR RIS DRIVE 6,419,PASIR RIS DR 6,"1.3716363, 103.95476374063342"
244 COMPASSVALE ROAD,244,COMPASSVALE RD,"1.3934442, 103.89916438468282"
221 LORONG 8 TOA PAYOH,221,LOR 8 TOA PAYOH,"Error: Road retrieved. Returned address Lorong 8 Toa Payoh, Toa Payoh, Singapore, Central, 310229, Singapore"
852 HOUGANG CENTRAL,852,HOUGANG CTRL,"1.3697693, 103.89370456428209"
639 YISHUN STREET 61,639,YISHUN ST 61,"1.42054715, 103.83845051694026"
614 ANG MO KIO AVENUE 4,614,ANG MO KIO AVE 4,"1.3780483499999998, 103.83939348606418"
101C PUNGGOL FIELD,101C,PUNGGOL FIELD,"1.39820385, 103.90674275937374"
175 ANG MO KIO AVENUE 4,175,ANG MO KIO AVE 4,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 4, Ang Mo Kio, Singapore, Central, 568987, Singapore"
638C PUNGGOL DRIVE,638C,PUNGGOL DR,"1.3997906, 103.91553604562625"
343 YISHUN AVENUE 11,343,YISHUN AVE 11,"Error: Road retrieved. Returned address Yishun Avenue 11, Yishun, Northwest, 760413, Singapore"
106B DEPOT ROAD,106B,DEPOT RD,"1.2806748, 103.81082502879838"
808D CHOA CHU KANG AVENUE 1,808D,CHOA CHU KANG AVE 1,"Error: Road retrieved. Returned address Choa Chu Kang Avenue 1, Choa Chu Kang, Southwest, 682296, Singapore"
306C ANCHORVALE LINK,306C,ANCHORVALE LINK,"1.39007445, 103.88787842510017"
112 BEDOK RESERVOIR ROAD,112,BEDOK RESERVOIR RD,"1.32967695, 103.91035606477229"
166 BISHAN STREET 13,166,BISHAN ST 13,"1.3486326499999999, 103.85510491705668"
326 CLEMENTI AVENUE 5,326,CLEMENTI AVE 5,"Error: Road retrieved. Returned address Clementi Avenue 5, Clementi, Southwest, 120335, Singapore"
289D PUNGGOL PLACE,289D,PUNGGOL PL,"1.4020567000000002, 103.90362919547758"
189A RIVERVALE DRIVE,189A,RIVERVALE DR,"Error: Not Singapore. Returned address Rivervale Drive, Santa Cruz County, California, 95073, United States"
11 JOO SENG ROAD,11,JOO SENG RD,"Error: Road retrieved. Returned address Joo Seng Road, Joo Seng, Southeast, 349700, Singapore"
622 WOODLANDS DRIVE 52,622,WOODLANDS DR 52,"1.4344165, 103.79868103386664"
635 YISHUN STREET 61,635,YISHUN ST 61,"1.41920345, 103.83899394145162"
10 JALAN KUKOH,10,JLN KUKOH,"1.2869472499999999, 103.8390795"
406 CHOA CHU KANG AVENUE 3,406,CHOA CHU KANG AVE 3,"1.3801955000000001, 103.74004941379289"
671A CHOA CHU KANG CRESCENT,671A,CHOA CHU KANG CRES,"Error: Road retrieved. Returned address Choa Chu Kang Crescent, Northwest, 689097, Singapore"
609 CLEMENTI WEST STREET 1,609,CLEMENTI WEST ST 1,"1.30405605, 103.76553421786328"
435 HOUGANG AVENUE 8,435,HOUGANG AVE 8,"Error: Road retrieved. Returned address Hougang Avenue 8, Hougang, Northeast, 530631, Singapore"
50 COMMONWEALTH DRIVE,50,C'WEALTH DR,"Error: Not Singapore. Returned address 50, Commonwealth Drive, Town of Bethlehem, Albany County, New York, 12077, United States"
243 TAMPINES STREET 21,243,TAMPINES ST 21,"1.3541716, 103.94711268403657"
683C WOODLANDS DRIVE 62,683C,WOODLANDS DR 62,"Error: Road retrieved. Returned address Woodlands Drive 62, Woodlands, Northwest, 737942, Singapore"
796 WOODLANDS DRIVE 72,796,WOODLANDS DR 72,"Error: Road retrieved. Returned address Woodlands Drive 72, Woodlands, Northwest, 730789, Singapore"
134 YISHUN STREET 11,134,YISHUN ST 11,"1.4323644500000001, 103.83139617894295"
354 ANG MO KIO STREET 32,354,ANG MO KIO ST 32,"1.36396695, 103.8519937564394"
98 BEDOK NORTH AVENUE 4,98,BEDOK NTH AVE 4,"1.3342282, 103.93982195090473"
238 BUKIT PANJANG RING ROAD,238,BT PANJANG RING RD,"Error: Road retrieved. Returned address Bukit Panjang Ring Road, Bukit Panjang, Northwest, 679910, Singapore"
608 SENJA ROAD,608,SENJA RD,"Error: Road retrieved. Returned address Senja Road, Bukit Panjang, Northwest, 677741, Singapore"
467B ADMIRALTY DRIVE,467B,ADMIRALTY DR,"Error: Not Singapore. Returned address Admiralty Drive, Sunset Beach, Huntington Beach, Orange County, California, 92649, United States"
210 TAMPINES STREET 23,210,TAMPINES ST 23,"1.3540577, 103.953967776"
302 TAMPINES STREET 32,302,TAMPINES ST 32,"1.35262685, 103.95519684081721"
778 YISHUN AVENUE 2,778,YISHUN AVE 2,"Error: Road retrieved. Returned address Yishun Avenue 2, Yishun, Northwest, 760175, Singapore"
642 YISHUN STREET 61,642,YISHUN ST 61,"1.42090345, 103.8374263"
658 YISHUN AVENUE 4,658,YISHUN AVE 4,"1.4218023, 103.83926797945179"
269 TAMPINES STREET 21,269,TAMPINES ST 21,"Error: Road retrieved. Returned address Tampines Street 21, Tampines, Northeast, 520241, Singapore"
176 ANG MO KIO AVENUE 4,176,ANG MO KIO AVE 4,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 4, Ang Mo Kio, Singapore, Central, 568987, Singapore"
387 BUKIT BATOK WEST AVENUE 5,387,BT BATOK WEST AVE 5,"1.36484325, 103.75259874233973"
711 CLEMENTI WEST STREET 2,711,CLEMENTI WEST ST 2,"1.30502805, 103.76109553449069"
713 JURONG WEST STREET 71,713,JURONG WEST ST 71,"1.34352555, 103.69619334465213"
261 BOON LAY DRIVE,261,BOON LAY DR,"1.3454853, 103.7077685706362"
166 YISHUN RING ROAD,166,YISHUN RING RD,"1.4361308, 103.83188287034918"
102 ANG MO KIO AVENUE 3,102,ANG MO KIO AVE 3,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 3, Ang Mo Kio, Singapore, Central, 560564, Singapore"
116 BISHAN STREET 12,116,BISHAN ST 12,"1.347461, 103.84954582963363"
108 SIMEI STREET 1,108,SIMEI ST 1,"1.3429722, 103.95101418655096"
839 WOODLANDS STREET 82,839,WOODLANDS ST 82,"1.44282865, 103.79173107114401"
421 CHOA CHU KANG AVENUE 4,421,CHOA CHU KANG AVE 4,"1.3817811, 103.741031"
305D PUNGGOL DRIVE,305D,PUNGGOL DR,"Error: Road retrieved. Returned address Punggol Drive, Punggol, Northeast, 821665, Singapore"
496D TAMPINES AVENUE 9,496D,TAMPINES AVE 9,"1.3614963, 103.95038274011559"
109 BISHAN STREET 12,109,BISHAN ST 12,"Error: Road retrieved. Returned address Bishan Street 12, Bishan, Singapore, Central, 570139, Singapore"
169 LORONG 1 TOA PAYOH,169,LOR 1 TOA PAYOH,"Error: Road retrieved. Returned address Lorong 1 Toa Payoh, Toa Payoh, Singapore, Central, 313130, Singapore"
310 CLEMENTI AVENUE 4,310,CLEMENTI AVE 4,"1.32023545, 103.76608136487303"
163B RIVERVALE CRESCENT,163B,RIVERVALE CRES,"1.38913285, 103.90873809000594"
862 WOODLANDS STREET 83,862,WOODLANDS ST 83,"Error: Road retrieved. Returned address Woodlands Street 83, Woodlands, Northwest, 738489, Singapore"
532 BEDOK NORTH STREET 3,532,BEDOK NTH ST 3,"1.33397915, 103.92518715710797"
176 LOMPANG ROAD,176,LOMPANG RD,"Error: Road retrieved. Returned address Lompang Road, Bukit Panjang, Northwest, 677743, Singapore"
24 HOUGANG AVENUE 3,24,HOUGANG AVE 3,"1.3656055500000002, 103.89205370670612"
645 HOUGANG AVENUE 8,645,HOUGANG AVE 8,"1.37176845, 103.88144141923571"
12 FARRER PARK ROAD,12,FARRER PK RD,"1.3120277, 103.85167627533578"
113 LORONG 3 GEYLANG,113,LOR 3 GEYLANG,"1.31178035, 103.87381145749501"
211B PUNGGOL WALK,211B,PUNGGOL WALK,"1.40121245, 103.89977998927513"
435C FERNVALE ROAD,435C,FERNVALE RD,"1.3936515, 103.87685373996666"
498A TAMPINES STREET 45,498A,TAMPINES ST 45,"1.3615292, 103.95804511038438"
342B YISHUN RING ROAD,342B,YISHUN RING RD,"1.4302288, 103.8447848164324"
215 CHOA CHU KANG CENTRAL,215,CHOA CHU KANG CTRL,"1.3829023999999999, 103.74706986286668"
314 UBI AVENUE 1,314,UBI AVE 1,"1.3291434, 103.9035045321431"
237 YISHUN RING ROAD,237,YISHUN RING RD,"1.43344825, 103.8388810696008"
127 ANG MO KIO AVENUE 3,127,ANG MO KIO AVE 3,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 3, Ang Mo Kio, Singapore, Central, 560564, Singapore"
551 CHOA CHU KANG STREET 52,551,CHOA CHU KANG ST 52,"Error: Road retrieved. Returned address Choa Chu Kang Street 52, Northwest, 689286, Singapore"
217 JURONG EAST STREET 21,217,JURONG EAST ST 21,"1.3399488499999999, 103.73806988533556"
273A JURONG WEST AVENUE 3,273A,JURONG WEST AVE 3,"1.35143835, 103.70351903893206"
709 TAMPINES STREET 71,709,TAMPINES ST 71,"1.35804825, 103.93765318582533"
157 WOODLANDS STREET 13,157,WOODLANDS ST 13,"Error: Road retrieved. Returned address Woodlands Street 13, Woodlands, Northwest, 738623, Singapore"
762 YISHUN STREET 72,762,YISHUN ST 72,"Error: Road retrieved. Returned address Yishun Street 72, Yishun, Northwest, 760731, Singapore"
723 YISHUN STREET 71,723,YISHUN ST 71,"1.42607355, 103.8299186918859"
406 ANG MO KIO AVENUE 10,406,ANG MO KIO AVE 10,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 10, Ang Mo Kio, Singapore, Central, 560449, Singapore"
38B BENDEMEER ROAD,38B,BENDEMEER RD,"Error: Not Singapore. Returned address Bendemeer Road, London Borough of Wandsworth, London, Greater London, England, SW15 1EU, United Kingdom"
214 ANG MO KIO AVENUE 3,214,ANG MO KIO AVE 3,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 3, Ang Mo Kio, Singapore, Central, 560564, Singapore"
443A FAJAR ROAD,443A,FAJAR RD,"1.3814666500000001, 103.769648580244"
429 PASIR RIS DRIVE 6,429,PASIR RIS DR 6,"1.37002425, 103.95677835670564"
3 LORONG 7 TOA PAYOH,3,LOR 7 TOA PAYOH,"1.3391920000000002, 103.85447744999999"
714 CLEMENTI WEST STREET 2,714,CLEMENTI WEST ST 2,"1.3039898, 103.76189325625282"
272C JURONG WEST STREET 24,272C,JURONG WEST ST 24,"1.3509177499999998, 103.70470373506677"
988C JURONG WEST STREET 93,988C,JURONG WEST ST 93,"1.3359012, 103.6959311"
521 WOODLANDS DRIVE 14,521,WOODLANDS DR 14,"Error: Road retrieved. Returned address Woodlands Drive 14, Fragrant Woods, Woodlands, Northwest, 738079, Singapore"
689F WOODLANDS DRIVE 75,689F,WOODLANDS DR 75,NONE
628 YISHUN STREET 61,628,YISHUN ST 61,"Error: Road retrieved. Returned address Yishun Street 61, Nee Soon Central Meadows, Yishun, Northwest, 768548, Singapore"
295 CHOA CHU KANG AVENUE 2,295,CHOA CHU KANG AVE 2,"1.37822315, 103.74107142474821"
979A BUANGKOK CRESCENT,979A,BUANGKOK CRES,"Error: Road retrieved. Returned address Buangkok Crescent, Hougang, Northeast, 536980, Singapore"
479 PASIR RIS DRIVE 4,479,PASIR RIS DR 4,"1.3751407, 103.95950798930483"
332 TAMPINES STREET 32,332,TAMPINES ST 32,"1.3533643, 103.96064760252145"
635 ANG MO KIO AVENUE 6,635,ANG MO KIO AVE 6,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 6, Ang Mo Kio, Singapore, Central, 569845, Singapore"
322 UBI AVENUE 1,322,UBI AVE 1,"1.32802805, 103.90498647967523"
139 TAMPINES STREET 11,139,TAMPINES ST 11,"1.34637605, 103.9450248427422"
686A WOODLANDS DRIVE 73,686A,WOODLANDS DR 73,"1.44219885, 103.80553090298652"
403 SIN MING AVENUE,403,SIN MING AVE,"1.3628103500000002, 103.83311130066438"
88 COMMONWEALTH CLOSE,88,C'WEALTH CL,"1.3048546, 103.79922298162589"
296C COMPASSVALE CRESCENT,296C,COMPASSVALE CRES,"1.39747185, 103.89963192978277"
340 CHOA CHU KANG LOOP,340,CHOA CHU KANG LOOP,"1.3840827999999998, 103.74549721797288"
312 JURONG EAST STREET 32,312,JURONG EAST ST 32,"1.34721415, 103.73188833651486"
619 ANG MO KIO AVENUE 4,619,ANG MO KIO AVE 4,"1.3785227500000001, 103.83848947021875"
305 SHUNFU ROAD,305,SHUNFU RD,"1.35010695, 103.83876000070319"
2 BEACH ROAD,2,BEACH RD,"Error: Not Singapore. Returned address 2, Beach Road, Halfmoon Beach, Clifton Park, Town of Halfmoon, Saratoga County, New York, 12065, United States"
702 WOODLANDS DRIVE 40,702,WOODLANDS DR 40,"Error: Road retrieved. Returned address Woodlands Drive 40, Woodlands, Northwest, 738489, Singapore"
103 BISHAN STREET 12,103,BISHAN ST 12,"Error: Road retrieved. Returned address Bishan Street 12, Bishan, Singapore, Central, 570139, Singapore"
193 BUKIT BATOK WEST AVENUE 6,193,BT BATOK WEST AVE 6,"1.34594955, 103.74448766097709"
673C EDGEFIELD PLAINS,673C,EDGEFIELD PLAINS,"1.4072661499999999, 103.91061600625"
4 HOLLAND CLOSE,4,HOLLAND CL,"1.30814235, 103.7960137907919"
81 STRATHMORE AVENUE,81,STRATHMORE AVE,"Error: Not Singapore. Returned address 81, Strathmore Avenue, Buffalo, Erie County, New York, 14220, United States"
410A FERNVALE ROAD,410A,FERNVALE RD,"1.39019045, 103.87596644124227"
125 RIVERVALE STREET,125,RIVERVALE ST,"1.38899705, 103.90266986041962"
890C TAMPINES AVENUE 1,890C,TAMPINES AVE 1,"1.3473886, 103.93384851404404"
890A TAMPINES AVENUE 1,890A,TAMPINES AVE 1,"1.34671975, 103.93387617445754"
409 WOODLANDS STREET 41,409,WOODLANDS ST 41,"1.42904805, 103.77331092702966"
522 WOODLANDS DRIVE 14,522,WOODLANDS DR 14,"Error: Road retrieved. Returned address Woodlands Drive 14, Fragrant Woods, Woodlands, Northwest, 738079, Singapore"
171 YISHUN AVENUE 7,171,YISHUN AVE 7,"1.4369083, 103.83212593048185"
107 BUKIT BATOK WEST AVENUE 6,107,BT BATOK WEST AVE 6,"1.3478452, 103.7468113385716"
49 DORSET ROAD,49,DORSET RD,"Error: Not Singapore. Returned address 49, Dorset Road, Fireplace, Suffolk County, New York, 11937, United States"
394 BUKIT BATOK WEST AVENUE 5,394,BT BATOK WEST AVE 5,"1.3663636000000001, 103.75283907106822"
38 JALAN RUMAH TINGGI,38,JLN RUMAH TINGGI,"1.28873075, 103.80976902516207"
135 CASHEW ROAD,135,CASHEW RD,"Error: Not Singapore. Returned address 135, Cashew Road, Greensboro, Hale County, Alabama, 36744, United States"
310 HOUGANG AVENUE 5,310,HOUGANG AVE 5,"1.36637995, 103.8961696444062"
412B FERNVALE LINK,412B,FERNVALE LINK,"1.3897826, 103.87797925906294"
123 PAYA LEBAR WAY,123,PAYA LEBAR WAY,"1.32274445, 103.88329689756097"
360 YUNG AN ROAD,360,YUNG AN RD,"1.33605505, 103.72082663587021"
4 TOH YI DRIVE,4,TOH YI DR,"1.33853615, 103.77440426333834"
810 TAMPINES AVENUE 4,810,TAMPINES AVE 4,"1.3464600999999998, 103.93655595573648"
123 KIM TIAN ROAD,123,KIM TIAN RD,"1.2837025, 103.82920367886385"
772 PASIR RIS STREET 71,772,PASIR RIS ST 71,"1.3753746, 103.93678253875032"
110A PUNGGOL FIELD,110A,PUNGGOL FIELD,"1.3963709, 103.9090457"
320A ANCHORVALE DRIVE,320A,ANCHORVALE DR,"1.3903301, 103.89079933117958"
2 CHAI CHEE ROAD,2,CHAI CHEE RD,"1.3269415, 103.92243793133756"
402 HOUGANG AVENUE 10,402,HOUGANG AVE 10,"Error: Road retrieved. Returned address Hougang Avenue 10, Hougang, Northeast, 538766, Singapore"
455 HOUGANG AVENUE 10,455,HOUGANG AVE 10,"Error: Road retrieved. Returned address Hougang Avenue 10, Hougang, Northeast, 538766, Singapore"
102B PUNGGOL FIELD,102B,PUNGGOL FIELD,"1.3991946, 103.90538382554479"
671B KLANG LANE,671B,KLANG LANE,"Error: Road retrieved. Returned address Klang Lane, Rochor, Singapore, Central, 219924, Singapore"
348 UBI AVENUE 1,348,UBI AVE 1,"1.32617055, 103.9006105012342"
293A COMPASSVALE CRESCENT,293A,COMPASSVALE CRES,"1.3964307, 103.8959386555216"
38 LORONG 5 TOA PAYOH,38,LOR 5 TOA PAYOH,"1.3353065, 103.8556829"
6 BEACH ROAD,6,BEACH RD,"Error: Not Singapore. Returned address 6, Beach Road, Bellview Beach, Suffolk County, New York, 11934, United States"
129 BUKIT BATOK WEST AVENUE 6,129,BT BATOK WEST AVE 6,"1.3514106, 103.74611890120772"
230E TAMPINES STREET 24,230E,TAMPINES ST 24,"1.3560889999999999, 103.95106575"
435 ANG MO KIO AVENUE 10,435,ANG MO KIO AVE 10,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 10, Ang Mo Kio, Singapore, Central, 560449, Singapore"
94 GEYLANG BAHRU,94,GEYLANG BAHRU,"1.3226607499999998, 103.87137131760369"
750 YISHUN STREET 72,750,YISHUN ST 72,"1.4279989, 103.83428946434088"
116 LENGKONG TIGA,116,LENGKONG TIGA,"1.3228763, 103.91168448463522"
238 BUKIT BATOK EAST AVENUE 5,238,BT BATOK EAST AVE 5,"1.34997735, 103.75451574441294"
602C PUNGGOL CENTRAL,602C,PUNGGOL CTRL,"1.4028291, 103.90717020660905"
54 LORONG 5 TOA PAYOH,54,LOR 5 TOA PAYOH,"Error: Road retrieved. Returned address Lorong 5 Toa Payoh, Toa Payoh, Singapore, Central, 310034, Singapore"
268 BISHAN STREET 24,268,BISHAN ST 24,"1.35749725, 103.84189258032242"
630 JURONG WEST STREET 65,630,JURONG WEST ST 65,"1.34267235, 103.70020969305786"
160 MEI LING STREET,160,MEI LING ST,"1.2920658999999999, 103.8043038834926"
116A RIVERVALE DRIVE,116A,RIVERVALE DR,"1.3825946500000001, 103.90257309711112"
889 TAMPINES STREET 81,889,TAMPINES ST 81,"1.3498510000000001, 103.93115902863552"
645 YISHUN STREET 61,645,YISHUN ST 61,"Error: Road retrieved. Returned address Yishun Street 61, Nee Soon Central Meadows, Yishun, Northwest, 768548, Singapore"
469C SENGKANG WEST WAY,469C,SENGKANG WEST WAY,"1.3963961, 103.87770712841984"
575 HOUGANG STREET 51,575,HOUGANG ST 51,"1.37796525, 103.88696274386824"
366 CORPORATION DRIVE,366,CORPORATION DR,"1.33808645, 103.7196431693363"
945 JURONG WEST STREET 91,945,JURONG WEST ST 91,"1.3442349999999998, 103.69015829686359"
310A PUNGGOL WALK,310A,PUNGGOL WALK,"1.4090714, 103.9013588201766"
477 TAMPINES STREET 43,477,TAMPINES ST 43,"1.36093565, 103.95243332520765"
787D WOODLANDS CRESCENT,787D,WOODLANDS CRES,"1.4453022999999998, 103.8014275275886"
850 WOODLANDS STREET 82,850,WOODLANDS ST 82,"Error: Road retrieved. Returned address Woodlands Street 82, Woodlands, Northwest, 738954, Singapore"
770 YISHUN AVENUE 3,770,YISHUN AVE 3,"1.4244126499999998, 103.83209819924687"
10 TECK WHYE AVENUE,10,TECK WHYE AVE,"Error: Road retrieved. Returned address Teck Whye Avenue, Choa Chu Kang, Southwest, 680010, Singapore"
115 WHAMPOA ROAD,115,WHAMPOA RD,"1.32643215, 103.85758062735965"
305D ANCHORVALE LINK,305D,ANCHORVALE LINK,"1.3890292, 103.88732421892"
553 WOODLANDS DRIVE 44,553,WOODLANDS DR 44,"1.4316332, 103.7949072135871"
451 ANG MO KIO AVENUE 10,451,ANG MO KIO AVE 10,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 10, Ang Mo Kio, Singapore, Central, 560449, Singapore"
404 BEDOK NORTH AVENUE 3,404,BEDOK NTH AVE 3,"1.3293495, 103.93396337817384"
222 BUKIT BATOK EAST AVENUE 3,222,BT BATOK EAST AVE 3,"1.34783215, 103.75400042728626"
699C HOUGANG STREET 52,699C,HOUGANG ST 52,"Error: Road retrieved. Returned address Hougang Street 52, Hougang, Northeast, 530699, Singapore"
66 MARINE DRIVE,66,MARINE DR,"1.3038846, 103.90973548696641"
759 WOODLANDS AVENUE 6,759,WOODLANDS AVE 6,"Error: Road retrieved. Returned address Woodlands Avenue 6, Woodlands, Northwest, 737858, Singapore"
104 WOODLANDS STREET 13,104,WOODLANDS ST 13,"1.43644535, 103.78160378059441"
855 WOODLANDS STREET 83,855,WOODLANDS ST 83,"1.4401414, 103.79314950072165"
312 BUKIT BATOK STREET 32,312,BT BATOK ST 32,"1.3598712000000002, 103.74756680806979"
117 BEDOK NORTH ROAD,117,BEDOK NTH RD,"1.3306745, 103.93865997318979"
40 JALAN BAHAGIA,40,JLN BAHAGIA,"1.3273248500000001, 103.85620850000001"
43 MARINE CRESCENT,43,MARINE CRES,"1.3055406999999999, 103.9130303379668"
638B PUNGGOL DRIVE,638B,PUNGGOL DR,"1.3999485, 103.9151694747392"
611 BEDOK RESERVOIR ROAD,611,BEDOK RESERVOIR RD,"1.33105705, 103.91524226298515"
285 BISHAN STREET 22,285,BISHAN ST 22,"1.3588413, 103.84385347762068"
13 CANTONMENT CLOSE,13,CANTONMENT CL,"1.274708, 103.84052804252133"
372 CLEMENTI AVENUE 4,372,CLEMENTI AVE 4,"1.3197704, 103.76782960626159"
948 JURONG WEST STREET 91,948,JURONG WEST ST 91,"1.34439735, 103.69100848058531"
232 PASIR RIS DRIVE 4,232,PASIR RIS DR 4,"1.37456845, 103.96151120133288"
443B FERNVALE ROAD,443B,FERNVALE RD,"1.3912724, 103.87406772441861"
309 SERANGOON AVENUE 2,309,SERANGOON AVE 2,"Error: Road retrieved. Returned address Serangoon Avenue 2, Serangoon, Southeast, 556138, Singapore"
540 ANG MO KIO AVENUE 10,540,ANG MO KIO AVE 10,"1.3751224, 103.85516867496611"
