address,block,street_name,lat_long
250 BANGKIT ROAD,250,BANGKIT RD,"Error: Road retrieved. Returned address Bangkit Road, Bukit Panjang, Northwest, 670260, Singapore"
128 PENDING ROAD,128,PENDING RD,"Error: Road retrieved. Returned address Pending Road, Bukit Panjang, Northwest, 670129, Singapore"
357 HOUGANG AVENUE 7,357,HOUGANG AVE 7,"1.37288845, 103.8996200034686"
621 JURONG WEST STREET 65,621,JURONG WEST ST 65,"1.3410727, 103.69975192335232"
619A PUNGGOL DRIVE,619A,PUNGGOL DR,"1.4026646, 103.91149308845556"
270C PUNGGOL FIELD,270C,PUNGGOL FIELD,"1.4042572, 103.89877514710687"
173 LORONG 1 TOA PAYOH,173,LOR 1 TOA PAYOH,"Error: Road retrieved. Returned address Lorong 1 Toa Payoh, Toa Payoh, Singapore, Central, 313130, Singapore"
134 BEDOK RESERVOIR ROAD,134,BEDOK RESERVOIR RD,"1.3327558499999999, 103.91259975176146"
244 BUKIT BATOK EAST AVENUE 5,244,BT BATOK EAST AVE 5,"1.34931315, 103.7573411219289"
696 HOUGANG STREET 61,696,HOUGANG ST 61,"Error: Road retrieved. Returned address Hougang Street 61, Hougang, Northeast, 538793, Singapore"
158 HOUGANG STREET 11,158,HOUGANG ST 11,"Error: Road retrieved. Returned address Hougang Street 11, Hougang, Northeast, 534075, Singapore"
233 JURONG EAST STREET 21,233,JURONG EAST ST 21,"1.340372, 103.74099207584271"
625 HOUGANG AVENUE 8,625,HOUGANG AVE 8,"1.3700093, 103.88164290824179"
515 JURONG WEST STREET 52,515,JURONG WEST ST 52,"1.34616655, 103.72052638296296"
537 PASIR RIS STREET 51,537,PASIR RIS ST 51,"1.3697968999999999, 103.94968594262403"
108 COMMONWEALTH CRESCENT,108,C'WEALTH CRES,"1.307525, 103.79915115"
115 LORONG 1 TOA PAYOH,115,LOR 1 TOA PAYOH,"1.34062665, 103.844298306073"
471 SEMBAWANG DRIVE,471,SEMBAWANG DR,"1.4519828499999998, 103.81580421594406"
627 CHOA CHU KANG STREET 62,627,CHOA CHU KANG ST 62,"1.3979328, 103.74610960111153"
456 JURONG WEST STREET 41,456,JURONG WEST ST 41,"1.3506929, 103.7199211"
461 PASIR RIS DRIVE 4,461,PASIR RIS DR 4,"1.3712693, 103.9586665410526"
721 TAMPINES STREET 71,721,TAMPINES ST 71,"1.3599595, 103.93642317845455"
139B LORONG 1A TOA PAYOH,139B,LOR 1A TOA PAYOH,"1.3366847000000002, 103.84404897894737"
185 BEDOK NORTH ROAD,185,BEDOK NTH RD,"1.32622095, 103.94081436470657"
116 BUKIT MERAH CENTRAL,116,BT MERAH CTRL,"Error: Road retrieved. Returned address Bukit Merah Central, Bukit Merah, Singapore, Central, 150166, Singapore"
919 JURONG WEST STREET 91,919,JURONG WEST ST 91,"1.3399961999999999, 103.68721351605416"
107B EDGEFIELD PLAINS,107B,EDGEFIELD PLAINS,"1.3969515499999998, 103.90732975376218"
183A RIVERVALE CRESCENT,183A,RIVERVALE CRES,"1.39166845, 103.90790935922558"
51 TEBAN GARDENS ROAD,51,TEBAN GDNS RD,"1.32075915, 103.73695659682002"
8 JALAN BUKIT HO SWEE,8,JLN BT HO SWEE,"1.2875047, 103.83203268667415"
161 YUNG PING ROAD,161,YUNG PING RD,NONE
155 PASIR RIS STREET 13,155,PASIR RIS ST 13,"1.3634442999999998, 103.9636207346777"
276 TAMPINES STREET 22,276,TAMPINES ST 22,"1.34751645, 103.95090080153821"
111B DEPOT ROAD,111B,DEPOT RD,"1.28117855, 103.80854878521765"
124 ANG MO KIO AVENUE 6,124,ANG MO KIO AVE 6,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 6, Ang Mo Kio, Singapore, Central, 569845, Singapore"
700B ANG MO KIO AVENUE 6,700B,ANG MO KIO AVE 6,"1.3694566, 103.84627600671641"
102 BEDOK NORTH AVENUE 4,102,BEDOK NTH AVE 4,"1.3338812500000001, 103.93746031397716"
135 BUKIT BATOK WEST AVENUE 6,135,BT BATOK WEST AVE 6,"1.3512245, 103.74484594148277"
260B PUNGGOL WAY,260B,PUNGGOL WAY,"1.4048612, 103.89631852783899"
618 YISHUN RING ROAD,618,YISHUN RING RD,"1.4187472, 103.83560853691084"
604 YISHUN STREET 61,604,YISHUN ST 61,"Error: Road retrieved. Returned address Yishun Street 61, Nee Soon Central Meadows, Yishun, Northwest, 768548, Singapore"
609 ANG MO KIO AVENUE 4,609,ANG MO KIO AVE 4,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 4, Ang Mo Kio, Singapore, Central, 568987, Singapore"
185 BOON LAY AVENUE,185,BOON LAY AVE,"1.3465804000000001, 103.71118223874672"
782 PASIR RIS STREET 71,782,PASIR RIS ST 71,"1.3733675, 103.93889665649704"
159 YISHUN STREET 11,159,YISHUN ST 11,"Error: Road retrieved. Returned address Yishun Street 11, Yishun, Northwest, 768643, Singapore"
232 PENDING ROAD,232,PENDING RD,"Error: Road retrieved. Returned address Pending Road, Bukit Panjang, Northwest, 670129, Singapore"
658A JURONG WEST STREET 65,658A,JURONG WEST ST 65,"1.3368329, 103.7010676291296"
63 MARINE DRIVE,63,MARINE DR,"1.3023886, 103.90923366979624"
623C PUNGGOL CENTRAL,623C,PUNGGOL CTRL,"1.399735, 103.91145876910468"
266A PUNGGOL WAY,266A,PUNGGOL WAY,"1.405934, 103.89804347624583"
741 YISHUN AVENUE 5,741,YISHUN AVE 5,"1.43004905, 103.83307795"
336A YISHUN STREET 31,336A,YISHUN ST 31,"1.43134315, 103.84488488880905"
18 BEDOK SOUTH ROAD,18,BEDOK STH RD,"1.3210368, 103.9347053"
472A FERNVALE STREET,472A,FERNVALE ST,"1.3974106499999999, 103.88134762712414"
209 ANG MO KIO AVENUE 3,209,ANG MO KIO AVE 3,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 3, Ang Mo Kio, Singapore, Central, 560564, Singapore"
442D FAJAR ROAD,442D,FAJAR RD,"1.3809621, 103.77072819689441"
320 JURONG EAST STREET 31,320,JURONG EAST ST 31,"1.34848685, 103.73099568029801"
103 SPOTTISWOODE PARK ROAD,103,SPOTTISWOODE PK RD,"1.2746192, 103.83526641477837"
375 CLEMENTI AVENUE 4,375,CLEMENTI AVE 4,"1.31847775, 103.76676684948336"
322 HOUGANG AVENUE 5,322,HOUGANG AVE 5,"1.36712085, 103.89698191598302"
80A LORONG 4 TOA PAYOH,80A,LOR 4 TOA PAYOH,"Error: Road retrieved. Returned address Lorong 4 Toa Payoh, Toa Payoh, Singapore, Central, 319194, Singapore"
202 TOA PAYOH NORTH,202,TOA PAYOH NTH,"Error: Road retrieved. Returned address Toa Payoh North, Toa Payoh, Singapore, Central, 318990, Singapore"
21 HOUGANG AVENUE 3,21,HOUGANG AVE 3,"1.3642427000000001, 103.89149021859964"
877 YISHUN STREET 81,877,YISHUN ST 81,"1.4139485, 103.83528858080246"
705 HOUGANG AVENUE 2,705,HOUGANG AVE 2,"1.3657667999999998, 103.88808726433689"
473A FERNVALE STREET,473A,FERNVALE ST,"1.39777955, 103.88117175055115"
260C SENGKANG EAST WAY,260C,SENGKANG EAST WAY,"1.3940869999999999, 103.8953854692526"
406 BEDOK NORTH AVENUE 3,406,BEDOK NTH AVE 3,"1.3282064500000001, 103.93452055718015"
742 PASIR RIS STREET 71,742,PASIR RIS ST 71,"1.37712135, 103.9361136932945"
604C PUNGGOL ROAD,604C,PUNGGOL RD,"Error: Road retrieved. Returned address Punggol Road, Punggol, Northeast, 820198, Singapore"
46 STIRLING ROAD,46,STIRLING RD,"Error: Not Singapore. Returned address 46, Stirling Road, Longstanton, Northstowe, Cambridge, Cambridgeshire, East of England, England, CB24 1BW, United Kingdom"
804 WOODLANDS STREET 81,804,WOODLANDS ST 81,"Error: Road retrieved. Returned address Woodlands St 81, Woodlands, Northwest, 738525, Singapore"
213 ANG MO KIO AVENUE 3,213,ANG MO KIO AVE 3,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 3, Ang Mo Kio, Singapore, Central, 560564, Singapore"
20 TIONG BAHRU ROAD,20,TIONG BAHRU RD,"1.2857536500000002, 103.83214749999999"
471B UPPER SERANGOON CRESCENT,471B,UPP SERANGOON CRES,"1.37799775, 103.900936255397"
742 TAMPINES STREET 72,742,TAMPINES ST 72,"1.3597193, 103.93349364501127"
149 WOODLANDS STREET 13,149,WOODLANDS ST 13,"Error: Road retrieved. Returned address Woodlands Street 13, Woodlands, Northwest, 738623, Singapore"
735 YISHUN STREET 72,735,YISHUN ST 72,"Error: Road retrieved. Returned address Yishun Street 72, Yishun, Northwest, 760731, Singapore"
334 ANG MO KIO AVENUE 1,334,ANG MO KIO AVE 1,"1.363707, 103.85099245049506"
113 DEPOT ROAD,113,DEPOT RD,"Error: Not Singapore. Returned address 113, Depot Road, Oakhill, New Town, Horsham, West Sussex, South East, England, RH13 5HN, United Kingdom"
11 HAIG ROAD,11,HAIG RD,"1.3148739, 103.89665209795498"
605 HOUGANG AVENUE 4,605,HOUGANG AVE 4,"1.3709451000000001, 103.88652189999999"
685C JURONG WEST CENTRAL 1,685C,JURONG WEST CTRL 1,"1.3425497499999999, 103.70418813636181"
258A PUNGGOL FIELD,258A,PUNGGOL FIELD,"1.40383325, 103.89609322590225"
466A SEMBAWANG DRIVE,466A,SEMBAWANG DR,"Error: Road retrieved. Returned address Sembawang Drive, Sembawang, Northwest, 757632, Singapore"
357 YISHUN RING ROAD,357,YISHUN RING RD,"1.4261074, 103.84603171933642"
360 BUKIT BATOK STREET 31,360,BT BATOK ST 31,"1.3610383, 103.75066154498248"
427 CHOA CHU KANG AVENUE 4,427,CHOA CHU KANG AVE 4,"1.3808357500000001, 103.73968870727505"
109 CLEMENTI STREET 11,109,CLEMENTI ST 11,Error: geocode failed on input 109 CLEMENTI STREET 11
20 BALAM ROAD,20,BALAM RD,"1.33084395, 103.88753277611656"
468 HOUGANG AVENUE 8,468,HOUGANG AVE 8,"1.3737305499999999, 103.89721912867071"
240 COMPASSVALE WALK,240,COMPASSVALE WALK,"1.39069055, 103.8979545408551"
491D TAMPINES STREET 45,491D,TAMPINES ST 45,"1.3625101, 103.95440882423243"
219B BEDOK CENTRAL,219B,BEDOK CTRL,"1.32538245, 103.93372610775734"
961 HOUGANG AVENUE 9,961,HOUGANG AVE 9,"Error: Road retrieved. Returned address Hougang Avenue 9, Hougang, Northeast, 538692, Singapore"
334 JURONG EAST AVENUE 1,334,JURONG EAST AVE 1,"1.3507812000000001, 103.73150589381189"
148 SERANGOON NORTH AVENUE 1,148,SERANGOON NTH AVE 1,"1.36852345, 103.87370235031466"
410 TAMPINES STREET 41,410,TAMPINES ST 41,"1.35879605, 103.94625884999999"
984B BUANGKOK LINK,984B,BUANGKOK LINK,"Error: Road retrieved. Returned address Buangkok Link, Hougang, Northeast, 530991, Singapore"
123C RIVERVALE DRIVE,123C,RIVERVALE DR,"1.3865063, 103.90204709147096"
7 BEDOK SOUTH AVENUE 2,7,BEDOK STH AVE 2,"1.3226539499999999, 103.93534281733545"
16 TOH YI DRIVE,16,TOH YI DR,"1.33936885, 103.7725436"
663C JURONG WEST STREET 65,663C,JURONG WEST ST 65,"1.33812495, 103.70251990938206"
633A PUNGGOL DRIVE,633A,PUNGGOL DR,"1.4013273000000002, 103.9131541374675"
896 TAMPINES STREET 81,896,TAMPINES ST 81,"1.3483038999999999, 103.93240379528027"
167C SIMEI LANE,167C,SIMEI LANE,"1.3430138500000002, 103.95933401971772"
317C YISHUN AVENUE 9,317C,YISHUN AVE 9,"Error: Road retrieved. Returned address Yishun Avenue 9, Yishun, Northwest, 760246, Singapore"
392 YISHUN AVENUE 6,392,YISHUN AVE 6,"1.4286672, 103.84919299029958"
315A PUNGGOL WAY,315A,PUNGGOL WAY,"1.4082846999999998, 103.89698744048917"
181 STIRLING ROAD,181,STIRLING RD,"Error: Not Singapore. Returned address Stirling Road, Berea, Buffalo City Ward 18, East London, Buffalo City Metropolitan Municipality, Eastern Cape, 5241, South Africa"
365 TAMPINES STREET 34,365,TAMPINES ST 34,"1.3576111000000002, 103.96053993187394"
618 HOUGANG AVENUE 8,618,HOUGANG AVE 8,"Error: Road retrieved. Returned address Hougang Avenue 8, Hougang, Northeast, 530631, Singapore"
78 BEDOK NORTH ROAD,78,BEDOK NTH RD,"1.3272392, 103.94078766672152"
454 FAJAR ROAD,454,FAJAR RD,"1.3844995999999998, 103.77127237409609"
970 HOUGANG STREET 91,970,HOUGANG ST 91,"Error: Road retrieved. Returned address Hougang Street 91, Hougang, Northeast, 530920, Singapore"
201D PUNGGOL FIELD,201D,PUNGGOL FIELD,"Error: Road retrieved. Returned address Punggol Field, Punggol Cove, Punggol, Northeast, 820198, Singapore"
440A FERNVALE LINK,440A,FERNVALE LINK,"1.3932738, 103.87848966634715"
525 SERANGOON NORTH AVENUE 4,525,SERANGOON NTH AVE 4,"Error: Road retrieved. Returned address Serangoon North Avenue 4, Ang Mo Kio Industrial Park 2, Serangoon North, Singapore, Central, 555859, Singapore"
227 SIMEI STREET 4,227,SIMEI ST 4,"1.3419959499999998, 103.95623901581527"
519B TAMPINES CENTRAL 8,519B,TAMPINES CTRL 8,"1.3574154, 103.93997506049769"
135 POTONG PASIR AVENUE 3,135,POTONG PASIR AVE 3,"1.3346835, 103.8668514"
107 ANG MO KIO AVENUE 4,107,ANG MO KIO AVE 4,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 4, Ang Mo Kio, Singapore, Central, 568987, Singapore"
405 SIN MING AVENUE,405,SIN MING AVE,"1.3628505, 103.83474575"
372 HOUGANG STREET 31,372,HOUGANG ST 31,"Error: Road retrieved. Returned address Hougang Street 31, Hougang, Northeast, 530371, Singapore"
470A UPPER SERANGOON CRESCENT,470A,UPP SERANGOON CRES,"1.37910355, 103.90168313769145"
216 MARSILING LANE,216,MARSILING LANE,"Error: Road retrieved. Returned address Marsiling Lane, Woodlands, Northwest, 739148, Singapore"
158B RIVERVALE CRESCENT,158B,RIVERVALE CRES,"Error: Road retrieved. Returned address Rivervale Crescent, Seng Kang, Northeast, 540151, Singapore"
390 YISHUN AVENUE 6,390,YISHUN AVE 6,"1.4292335, 103.84841175"
272 CHOA CHU KANG AVENUE 2,272,CHOA CHU KANG AVE 2,"1.3788369, 103.74308432879769"
462 CHOA CHU KANG AVENUE 4,462,CHOA CHU KANG AVE 4,"1.3775153, 103.73525597678571"
483 CHOA CHU KANG AVENUE 5,483,CHOA CHU KANG AVE 5,"1.3759227, 103.73768168890007"
664 YISHUN AVENUE 4,664,YISHUN AVE 4,"1.4201996000000001, 103.84067062130987"
1A CANTONMENT ROAD,1A,CANTONMENT RD,"1.2778303, 103.84095280047099"
432 CHOA CHU KANG AVENUE 4,432,CHOA CHU KANG AVE 4,"1.3845233000000001, 103.74202965656823"
410 PANDAN GARDENS,410,PANDAN GDNS,"1.3190026, 103.74745608486668"
513 WELLINGTON CIRCLE,513,WELLINGTON CIRCLE,"Error: Not Singapore. Returned address 513, Wellington Circle, Rochester Hills, Oakland County, Michigan, 48309, United States"
310A ANCHORVALE ROAD,310A,ANCHORVALE RD,"Error: Road retrieved. Returned address Anchorvale Road, Seng Kang, Northeast, 544336, Singapore"
308 WOODLANDS AVENUE 1,308,WOODLANDS AVE 1,"1.42983945, 103.7765874909091"
896C WOODLANDS DRIVE 50,896C,WOODLANDS DR 50,"1.4370246999999998, 103.79305627841495"
346 ANG MO KIO AVENUE 3,346,ANG MO KIO AVE 3,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 3, Ang Mo Kio, Singapore, Central, 560564, Singapore"
455 SIN MING AVENUE,455,SIN MING AVE,"Error: Road retrieved. Returned address Sin Ming Avenue, Bishan, Singapore, Central, 579646, Singapore"
233 BUKIT BATOK EAST AVENUE 5,233,BT BATOK EAST AVE 5,"1.3487315500000001, 103.75528685606164"
405 BUKIT BATOK WEST AVENUE 7,405,BT BATOK WEST AVE 7,"1.36575775, 103.74545556338535"
202B SENGKANG EAST ROAD,202B,SENGKANG EAST RD,"Error: Road retrieved. Returned address Sengkang East Road, Seng Kang, Northeast, 530566, Singapore"
236 HOUGANG AVENUE 1,236,HOUGANG AVE 1,"1.35785525, 103.88894913696808"
129 BISHAN STREET 12,129,BISHAN ST 12,"1.3457534, 103.8504073290526"
963 HOUGANG AVENUE 9,963,HOUGANG AVE 9,"Error: Road retrieved. Returned address Hougang Avenue 9, Hougang, Northeast, 538692, Singapore"
330 CLEMENTI AVENUE 2,330,CLEMENTI AVE 2,"1.3136846, 103.76780273019526"
952 HOUGANG AVENUE 9,952,HOUGANG AVE 9,"1.3755214, 103.87746037085202"
413 SERANGOON CENTRAL,413,SERANGOON CTRL,"1.3489849999999999, 103.87367130532101"
150 WOODLANDS STREET 13,150,WOODLANDS ST 13,"1.4353417, 103.77371983206605"
964 HOUGANG AVENUE 9,964,HOUGANG AVE 9,"Error: Road retrieved. Returned address Hougang Avenue 9, Hougang, Northeast, 538692, Singapore"
672C EDGEFIELD PLAINS,672C,EDGEFIELD PLAINS,"1.40742455, 103.91124209112276"
446C JALAN KAYU,446C,JLN KAYU,"1.3922720499999999, 103.87351725367463"
138B LORONG 1A TOA PAYOH,138B,LOR 1A TOA PAYOH,"1.3362471, 103.84556524992942"
689D WOODLANDS DRIVE 75,689D,WOODLANDS DR 75,NONE
734 WOODLANDS CIRCLE,734,WOODLANDS CIRCLE,"1.4440176, 103.79805140669197"
550 WOODLANDS DRIVE 44,550,WOODLANDS DR 44,"Error: Road retrieved. Returned address Woodlands Drive 44, Vista Point, Woodlands, Northwest, 730548, Singapore"
501 BEDOK NORTH STREET 3,501,BEDOK NTH ST 3,"1.33161695, 103.93123729911773"
915 JURONG WEST STREET 91,915,JURONG WEST ST 91,"1.3410923000000001, 103.68789314425557"
317 TAMPINES STREET 33,317,TAMPINES ST 33,"1.3516647499999999, 103.95662194273004"
493B TAMPINES AVENUE 9,493B,TAMPINES AVE 9,"1.36231655, 103.95213620454817"
170 ANG MO KIO AVENUE 4,170,ANG MO KIO AVE 4,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 4, Ang Mo Kio, Singapore, Central, 568987, Singapore"
5 TELOK BLANGAH CRESCENT,5,TELOK BLANGAH CRES,"1.27866735, 103.81924021016684"
40 TELOK BLANGAH RISE,40,TELOK BLANGAH RISE,"1.2716843500000001, 103.82363023093377"
681C JURONG WEST CENTRAL 1,681C,JURONG WEST CTRL 1,"1.34460465, 103.70456193950466"
317 SERANGOON AVENUE 2,317,SERANGOON AVE 2,"Error: Road retrieved. Returned address Serangoon Avenue 2, Serangoon, Southeast, 556138, Singapore"
8 TOH YI DRIVE,8,TOH YI DR,"1.3379367, 103.77401090008142"
523 ANG MO KIO AVENUE 5,523,ANG MO KIO AVE 5,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 5, Ang Mo Kio, Singapore, Central, 569948, Singapore"
211 ANG MO KIO AVENUE 3,211,ANG MO KIO AVE 3,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 3, Ang Mo Kio, Singapore, Central, 560564, Singapore"
562 ANG MO KIO AVENUE 3,562,ANG MO KIO AVE 3,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 3, Ang Mo Kio, Singapore, Central, 560564, Singapore"
639 BEDOK RESERVOIR ROAD,639,BEDOK RESERVOIR RD,"1.33174675, 103.90461897372587"
54 HAVELOCK ROAD,54,HAVELOCK RD,"Error: Not Singapore. Returned address 54, Havelock Road, Sidley, Bexhill-on-Sea, Rother, East Sussex, South East, England, TN39 4AH, United Kingdom"
50 HOY FATT ROAD,50,HOY FATT RD,"Error: Road retrieved. Returned address Hoy Fatt Road, Bukit Merah, Singapore, Central, 150053, Singapore"
346 TAMPINES STREET 33,346,TAMPINES ST 33,"1.35130145, 103.9626779180191"
7 TOH YI DRIVE,7,TOH YI DR,"1.335348, 103.77096579006239"
17 TELOK BLANGAH CRESCENT,17,TELOK BLANGAH CRES,"1.2777451, 103.82164643413644"
431 CHOA CHU KANG AVENUE 4,431,CHOA CHU KANG AVE 4,"1.3840545, 103.7419342394149"
205 CLEMENTI AVENUE 6,205,CLEMENTI AVE 6,"Error: Road retrieved. Returned address Clementi Avenue 6, Clementi, Southwest, 128808, Singapore"
520 JURONG WEST STREET 52,520,JURONG WEST ST 52,"1.34596665, 103.71749298172602"
883 TAMPINES STREET 84,883,TAMPINES ST 84,"1.35185275, 103.93286937967355"
218 LORONG 8 TOA PAYOH,218,LOR 8 TOA PAYOH,"Error: Road retrieved. Returned address Lorong 8 Toa Payoh, Toa Payoh, Singapore, Central, 310229, Singapore"
199D PUNGGOL FIELD,199D,PUNGGOL FIELD,"Error: Road retrieved. Returned address Punggol Field, Punggol Cove, Punggol, Northeast, 820198, Singapore"
514 SERANGOON NORTH AVENUE 4,514,SERANGOON NTH AVE 4,"Error: Road retrieved. Returned address Serangoon North Avenue 4, Ang Mo Kio Industrial Park 2, Serangoon North, Singapore, Central, 555859, Singapore"
809 WOODLANDS STREET 81,809,WOODLANDS ST 81,"Error: Road retrieved. Returned address Woodlands St 81, Woodlands, Northwest, 738525, Singapore"
346 YISHUN AVENUE 11,346,YISHUN AVE 11,"Error: Road retrieved. Returned address Yishun Avenue 11, Yishun, Northwest, 760413, Singapore"
339 HOUGANG AVENUE 7,339,HOUGANG AVE 7,"Error: Road retrieved. Returned address Hougang Avenue 7, Hougang, Northeast, 530377, Singapore"
35 MARINE CRESCENT,35,MARINE CRES,"1.30314875, 103.9128505243531"
448 PASIR RIS DRIVE 6,448,PASIR RIS DR 6,"1.37057235, 103.95811075"
185B RIVERVALE CRESCENT,185B,RIVERVALE CRES,"1.3929461, 103.90699473099329"
64 NEW UPPER CHANGI ROAD,64,NEW UPP CHANGI RD,"1.3241961500000001, 103.93980599990168"
419 FAJAR ROAD,419,FAJAR RD,"1.38422345, 103.76955325213956"
105 HENDERSON CRESCENT,105,HENDERSON CRES,"Error: Not Singapore. Returned address 105, Henderson Crescent, Alliston, New Tecumseth, Simcoe County, Central Ontario, Ontario, L9R 0E9, Canada"
488 SEGAR ROAD,488,SEGAR RD,"1.3895681500000001, 103.77128250365321"
323 UBI AVENUE 1,323,UBI AVE 1,"1.3281216, 103.90452363582887"
612B PUNGGOL DRIVE,612B,PUNGGOL DR,"1.4049447, 103.90805710902163"
306D PUNGGOL DRIVE,306D,PUNGGOL DR,"Error: Road retrieved. Returned address Punggol Drive, Punggol, Northeast, 821665, Singapore"
313D ANCHORVALE ROAD,313D,ANCHORVALE RD,"1.3921016, 103.88786539708879"
520 HOUGANG AVENUE 6,520,HOUGANG AVE 6,"Error: Road retrieved. Returned address Hougang Avenue 6, Hougang, Northeast, 538787, Singapore"
272 TOH GUAN ROAD,272,TOH GUAN RD,"1.3421181500000001, 103.74564528559794"
187 BOON LAY AVENUE,187,BOON LAY AVE,"1.34517205, 103.71070161287156"
97 GEYLANG BAHRU,97,GEYLANG BAHRU,"1.3237017, 103.87030096757391"
67 KALLANG BAHRU,67,KALLANG BAHRU,"Error: Road retrieved. Returned address Kallang Bahru, Kallang, Singapore, Central, 338735, Singapore"
343 TAMPINES STREET 33,343,TAMPINES ST 33,"1.3518919, 103.9611685"
26D JALAN MEMBINA,26D,JLN MEMBINA,"1.2822391, 103.82511443574904"
23 BALAM ROAD,23,BALAM RD,"1.3309883999999998, 103.88650176792441"
672A JURONG WEST STREET 65,672A,JURONG WEST ST 65,"1.34378915, 103.70107533375368"
103 JALAN RAJAH,103,JLN RAJAH,"1.3273709, 103.85292972948056"
592B MONTREAL LINK,592B,MONTREAL LINK,"Error: Road retrieved. Returned address Montreal Link, Sembawang, Northwest, 752592, Singapore"
5 UPPER ALJUNIED LANE,5,UPP ALJUNIED LANE,"1.3337309, 103.87993665906413"
246 YISHUN AVENUE 9,246,YISHUN AVE 9,"1.4350014500000001, 103.84255177979426"
875 YISHUN STREET 81,875,YISHUN ST 81,"1.414769, 103.83628806450768"
105 BUKIT BATOK CENTRAL,105,BT BATOK CTRL,"1.34863035, 103.74729087591473"
519 JELAPANG ROAD,519,JELAPANG RD,"Error: Road retrieved. Returned address Jelapang Road, Bukit Panjang, Northwest, 671524, Singapore"
607 SENJA ROAD,607,SENJA RD,"Error: Road retrieved. Returned address Senja Road, Bukit Panjang, Northwest, 677741, Singapore"
180A BOON LAY DRIVE,180A,BOON LAY DR,"1.3476549, 103.70879988804776"
313B SUMANG LINK,313B,SUMANG LINK,"1.4103080000000001, 103.90198346651277"
469 ADMIRALTY DRIVE,469,ADMIRALTY DR,"Error: Not Singapore. Returned address Admiralty Drive, Sunset Beach, Huntington Beach, Orange County, California, 92649, United States"
863A TAMPINES STREET 83,863A,TAMPINES ST 83,"1.35544925, 103.93669131462826"
129 ANG MO KIO AVENUE 3,129,ANG MO KIO AVE 3,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 3, Ang Mo Kio, Singapore, Central, 560564, Singapore"
645 JURONG WEST STREET 61,645,JURONG WEST ST 61,"1.3390887999999999, 103.69655672330583"
223A JURONG EAST STREET 21,223A,JURONG EAST ST 21,"1.3413165999999999, 103.73675820010926"
104B EDGEFIELD PLAINS,104B,EDGEFIELD PLAINS,"1.3966348499999999, 103.90545345913068"
492B TAMPINES AVENUE 9,492B,TAMPINES AVE 9,"1.3631907, 103.9533707"
174B EDGEDALE PLAINS,174B,EDGEDALE PLAINS,"1.3967364500000001, 103.91095731379167"
751 WOODLANDS CIRCLE,751,WOODLANDS CIRCLE,"Error: Not Singapore. Returned address 751, Woodlands Circle, Woodlands, Cumberland County, Tennessee, 38571, United States"
957 HOUGANG STREET 91,957,HOUGANG ST 91,"1.3766170500000001, 103.87940900897058"
268 TOH GUAN ROAD,268,TOH GUAN RD,"1.3419675500000001, 103.74524508151394"
256 PASIR RIS STREET 21,256,PASIR RIS ST 21,"1.3675978, 103.96405456858943"
414 PASIR RIS DRIVE 6,414,PASIR RIS DR 6,"1.3723404499999998, 103.95631272127653"
601 BEDOK RESERVOIR ROAD,601,BEDOK RESERVOIR RD,"1.3299436, 103.9113629270509"
147 BEDOK RESERVOIR ROAD,147,BEDOK RESERVOIR RD,"1.3348851000000002, 103.91173421423875"
118 PENDING ROAD,118,PENDING RD,"Error: Road retrieved. Returned address Pending Road, Bukit Panjang, Northwest, 670129, Singapore"
329 UBI AVENUE 1,329,UBI AVE 1,"1.3270263, 103.90481862189799"
474 JURONG WEST STREET 41,474,JURONG WEST ST 41,"1.3481116000000002, 103.72421776180556"
815 JURONG WEST STREET 81,815,JURONG WEST ST 81,"1.34527675, 103.69601295740313"
210B PUNGGOL PLACE,210B,PUNGGOL PL,"1.4001253999999999, 103.90002203008862"
213A COMPASSVALE LANE,213A,COMPASSVALE LANE,"1.38592995, 103.90025756484557"
440 TAMPINES STREET 43,440,TAMPINES ST 43,"1.3607377, 103.95141543351825"
861 TAMPINES AVENUE 5,861,TAMPINES AVE 5,"1.3550559, 103.93729209742705"
290C BUKIT BATOK EAST AVENUE 3,290C,BT BATOK EAST AVE 3,"1.34400085, 103.7574301450152"
816 JURONG WEST STREET 81,816,JURONG WEST ST 81,"1.3454411, 103.6964889"
64 TEBAN GARDENS ROAD,64,TEBAN GDNS RD,"Error: Road retrieved. Returned address Teban Gardens Road, Teban Gardens, Jurong East, Southwest, 600049, Singapore"
302C PUNGGOL PLACE,302C,PUNGGOL PL,"Error: Road retrieved. Returned address Punggol Place, Punggol, Northeast, 828845, Singapore"
114 EDGEFIELD PLAINS,114,EDGEFIELD PLAINS,"Error: Road retrieved. Returned address Edgefield Plains, Punggol, Northeast, 828850, Singapore"
259 YISHUN STREET 22,259,YISHUN ST 22,"Error: Road retrieved. Returned address Yishun Street 22, Yishun, Northwest, 760264, Singapore"
