address,block,street_name,lat_long
336 SEMBAWANG CRESCENT,336,SEMBAWANG CRES,"1.44681755, 103.81579275048958"
585 ANG MO KIO AVENUE 3,585,ANG MO KIO AVE 3,"1.3706075, 103.85237168056298"
652 JALAN TENAGA,652,JLN TENAGA,"1.33259255, 103.90752587421366"
953 HOUGANG AVENUE 9,953,HOUGANG AVE 9,"Error: Road retrieved. Returned address Hougang Avenue 9, Hougang, Northeast, 538692, Singapore"
214 PASIR RIS STREET 21,214,PASIR RIS ST 21,"1.3677937500000001, 103.96120769412082"
933 TAMPINES STREET 91,933,TAMPINES ST 91,"1.3453772499999999, 103.93872690277954"
330 TAMPINES STREET 32,330,TAMPINES ST 32,"1.3533716, 103.95960185628164"
532 JELAPANG ROAD,532,JELAPANG RD,"Error: Road retrieved. Returned address Jelapang Road, Bukit Panjang, Northwest, 671524, Singapore"
445B FERNVALE ROAD,445B,FERNVALE RD,"1.3922707, 103.87404304633176"
256 SIMEI STREET 1,256,SIMEI ST 1,"1.34289575, 103.951684925168"
101 BUKIT PURMEI ROAD,101,BT PURMEI RD,"1.2716132500000001, 103.82554328337454"
131B KIM TIAN ROAD,131B,KIM TIAN RD,"1.2809001, 103.82836302704592"
124 GEYLANG EAST AVENUE 1,124,GEYLANG EAST AVE 1,"1.3182874999999998, 103.88707659374876"
577 WOODLANDS DRIVE 16,577,WOODLANDS DR 16,"1.43100785, 103.79657845"
342 UBI AVENUE 1,342,UBI AVE 1,"1.32640805, 103.90118833235192"
542 HOUGANG AVENUE 8,542,HOUGANG AVE 8,"1.3771516, 103.89151145039682"
123E RIVERVALE DRIVE,123E,RIVERVALE DR,"1.3867642, 103.90281893589787"
313B ANCHORVALE ROAD,313B,ANCHORVALE RD,"1.39138825, 103.88828928121526"
416 TAMPINES STREET 41,416,TAMPINES ST 41,"1.35899685, 103.94767408325791"
106 JALAN DUSUN,106,JLN DUSUN,"Error: Road retrieved. Returned address Jalan Dusun, Novena, Singapore, Central, 329885, Singapore"
124 BISHAN STREET 12,124,BISHAN ST 12,"1.34654545, 103.85140243941271"
465 SEGAR ROAD,465,SEGAR RD,"Error: Road retrieved. Returned address Segar Road, Bukit Panjang, Northwest, 677738, Singapore"
322 JURONG EAST STREET 31,322,JURONG EAST ST 31,"1.34802935, 103.72915087148662"
415B FERNVALE LINK,415B,FERNVALE LINK,"1.3888403999999999, 103.8801156376457"
761 WOODLANDS AVENUE 6,761,WOODLANDS AVE 6,"1.44653685, 103.7968136666855"
109 BEDOK RESERVOIR ROAD,109,BEDOK RESERVOIR RD,"1.32980455, 103.90979664686971"
437 CHOA CHU KANG AVENUE 4,437,CHOA CHU KANG AVE 4,"1.3841592999999999, 103.74066294779462"
302 UBI AVENUE 1,302,UBI AVE 1,"1.33023815, 103.90130658129931"
669C JURONG WEST STREET 64,669C,JURONG WEST ST 64,"1.3433973, 103.7026590886831"
644 YISHUN STREET 61,644,YISHUN ST 61,"1.4216588, 103.83745392270397"
707 CLEMENTI WEST STREET 2,707,CLEMENTI WEST ST 2,"1.3062559999999999, 103.76245476314472"
23 BEDOK SOUTH AVENUE 1,23,BEDOK STH AVE 1,"1.3232756499999998, 103.93280289813904"
720 ANG MO KIO AVENUE 6,720,ANG MO KIO AVE 6,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 6, Ang Mo Kio, Singapore, Central, 569845, Singapore"
524 WOODLANDS DRIVE 14,524,WOODLANDS DR 14,"Error: Road retrieved. Returned address Woodlands Drive 14, Fragrant Woods, Woodlands, Northwest, 738079, Singapore"
604B PUNGGOL ROAD,604B,PUNGGOL RD,"Error: Road retrieved. Returned address Punggol Road, Punggol, Northeast, 820198, Singapore"
117B RIVERVALE DRIVE,117B,RIVERVALE DR,"1.3836531, 103.90283171995927"
122C SENGKANG EAST WAY,122C,SENGKANG EAST WAY,"1.3874833500000001, 103.90610349666736"
151 YISHUN STREET 11,151,YISHUN ST 11,"Error: Road retrieved. Returned address Yishun Street 11, Yishun, Northwest, 768643, Singapore"
253 YISHUN RING ROAD,253,YISHUN RING RD,"1.4349478, 103.84053890000001"
25 SIN MING ROAD,25,SIN MING RD,"Error: Road retrieved. Returned address Sin Ming Road, Bishan, Singapore, Central, 575625, Singapore"
688C CHOA CHU KANG CRESCENT,688C,CHOA CHU KANG CRES,"1.40326315, 103.75092269135972"
714 JURONG WEST STREET 71,714,JURONG WEST ST 71,"1.3430963, 103.69666434295567"
250C COMPASSVALE STREET,250C,COMPASSVALE ST,"Error: Road retrieved. Returned address Compassvale Street, Seng Kang, Northeast, 540294, Singapore"
895A TAMPINES STREET 81,895A,TAMPINES ST 81,"1.34764665, 103.93246420796362"
204 TOA PAYOH NORTH,204,TOA PAYOH NTH,"1.341448, 103.84913307380327"
258C COMPASSVALE ROAD,258C,COMPASSVALE RD,"1.3933550499999998, 103.89751320999851"
139 MARSILING ROAD,139,MARSILING RD,"1.4377016, 103.77733635"
324 ANG MO KIO AVENUE 3,324,ANG MO KIO AVE 3,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 3, Ang Mo Kio, Singapore, Central, 560564, Singapore"
834 JURONG WEST STREET 81,834,JURONG WEST ST 81,"1.34315265, 103.69379191881617"
52 KENT ROAD,52,KENT RD,"Error: Not Singapore. Returned address 52, Kent Road, Wappingers Falls, Town of Wappinger, Dutchess County, New York, 12590, United States"
229 CHOA CHU KANG CENTRAL,229,CHOA CHU KANG CTRL,"1.3806475, 103.74635753472822"
538 JELAPANG ROAD,538,JELAPANG RD,"Error: Road retrieved. Returned address Jelapang Road, Bukit Panjang, Northwest, 671524, Singapore"
30 BENDEMEER ROAD,30,BENDEMEER RD,"1.3190161, 103.8638661"
53 COMMONWEALTH DRIVE,53,C'WEALTH DR,"Error: Not Singapore. Returned address 53, Commonwealth Drive, Portland, Cumberland County, Maine, 04103, United States"
295A COMPASSVALE CRESCENT,295A,COMPASSVALE CRES,"1.39815025, 103.89956513219553"
257B COMPASSVALE ROAD,257B,COMPASSVALE RD,"1.39257295, 103.89701687360166"
310 SERANGOON AVENUE 2,310,SERANGOON AVE 2,"Error: Road retrieved. Returned address Serangoon Avenue 2, Serangoon, Southeast, 556138, Singapore"
317 WOODLANDS STREET 31,317,WOODLANDS ST 31,"1.4317940999999998, 103.7762904254925"
608 ANG MO KIO AVENUE 5,608,ANG MO KIO AVE 5,"1.37873095, 103.83694926889964"
8 SELEGIE ROAD,8,SELEGIE RD,"Error: Road retrieved. Returned address Selegie Road, Rochor, Singapore, Central, 188214, Singapore"
372 JURONG EAST STREET 32,372,JURONG EAST ST 32,"Error: Road retrieved. Returned address Jurong East Street 32, Jurong East, Southwest, 600371, Singapore"
651 PUNGGOL CENTRAL,651,PUNGGOL CTRL,"1.3968484, 103.91549609270493"
121C SENGKANG EAST WAY,121C,SENGKANG EAST WAY,"Error: Road retrieved. Returned address Sengkang East Way, Seng Kang, Northeast, 540143, Singapore"
261 SERANGOON CENTRAL DRIVE,261,SERANGOON CTRL DR,"1.3538627, 103.8723813"
485A TAMPINES AVENUE 9,485A,TAMPINES AVE 9,"1.3600145, 103.955741925"
108 BEDOK NORTH ROAD,108,BEDOK NTH RD,"1.33271835, 103.93627460658684"
663 JALAN DAMAI,663,JLN DAMAI,"1.334715, 103.90888114533777"
111 COMMONWEALTH CRESCENT,111,C'WEALTH CRES,"1.30634315, 103.79849229999999"
325B SENGKANG EAST WAY,325B,SENGKANG EAST WAY,"1.39312105, 103.89067280698441"
878 TAMPINES AVENUE 8,878,TAMPINES AVE 8,"1.3521830000000001, 103.93139689009195"
538 WOODLANDS DRIVE 16,538,WOODLANDS DR 16,"Error: Road retrieved. Returned address Woodlands Drive 16, Woodlands, Northwest, 730548, Singapore"
683C CHOA CHU KANG CRESCENT,683C,CHOA CHU KANG CRES,"Error: Road retrieved. Returned address Choa Chu Kang Crescent, Northwest, 689097, Singapore"
131 GEYLANG EAST AVENUE 1,131,GEYLANG EAST AVE 1,"1.3166896499999998, 103.8865471098812"
124 YISHUN STREET 11,124,YISHUN ST 11,"Error: Road retrieved. Returned address Yishun Street 11, Yishun, Northwest, 768643, Singapore"
422 CANBERRA ROAD,422,CANBERRA RD,"1.453263, 103.81820292913943"
74A REDHILL ROAD,74A,REDHILL RD,"Error: Not Singapore. Returned address Redhill Road, Redhill, Arnold, Gedling, Nottinghamshire, East Midlands, England, NG5 8HB, United Kingdom"
296C CHOA CHU KANG AVENUE 2,296C,CHOA CHU KANG AVE 2,"1.3765861, 103.74234124572746"
758 PASIR RIS STREET 71,758,PASIR RIS ST 71,"1.3767667000000001, 103.93340635189384"
425 CANBERRA ROAD,425,CANBERRA RD,"1.45427035, 103.8187210228379"
157B RIVERVALE CRESCENT,157B,RIVERVALE CRES,"Error: Road retrieved. Returned address Rivervale Crescent, Seng Kang, Northeast, 540151, Singapore"
642A PUNGGOL DRIVE,642A,PUNGGOL DR,"1.3981691, 103.91670333160081"
304B ANCHORVALE LINK,304B,ANCHORVALE LINK,"1.3885504499999999, 103.88942312542945"
219C BEDOK CENTRAL,219C,BEDOK CTRL,"1.3248322, 103.93355969492295"
143 JALAN BUKIT MERAH,143,JLN BT MERAH,"Error: Road retrieved. Returned address Jalan Bukit Merah, Radin Mas, Bukit Merah, Singapore, Central, 160143, Singapore"
55 JALAN BAHAGIA,55,JLN BAHAGIA,"Error: Road retrieved. Returned address Jalan Bahagia, Novena, Singapore, Central, 322019, Singapore"
73 MARINE DRIVE,73,MARINE DR,"1.3038079, 103.90834643264225"
641A PUNGGOL DRIVE,641A,PUNGGOL DR,"1.39855705, 103.91698938652776"
148 BISHAN STREET 11,148,BISHAN ST 11,"1.3443689, 103.85448306698302"
216 PETIR ROAD,216,PETIR RD,"Error: Road retrieved. Returned address Petir Road, Bukit Panjang, Northwest, 678272, Singapore"
6 LORONG 7 TOA PAYOH,6,LOR 7 TOA PAYOH,"1.3384817999999998, 103.85707579485924"
25 LIM LIAK STREET,25,LIM LIAK ST,"1.28541625, 103.83127617223039"
807B CHOA CHU KANG AVENUE 1,807B,CHOA CHU KANG AVE 1,"Error: Road retrieved. Returned address Choa Chu Kang Avenue 1, Choa Chu Kang, Southwest, 682296, Singapore"
109 BUKIT PURMEI ROAD,109,BT PURMEI RD,"1.27388335, 103.82533927474063"
10 SELEGIE ROAD,10,SELEGIE RD,"Error: Road retrieved. Returned address Selegie Road, Rochor, Singapore, Central, 188214, Singapore"
636 VEERASAMY ROAD,636,VEERASAMY RD,"Error: Road retrieved. Returned address Veerasamy Road, Rochor, Singapore, Central, 207309, Singapore"
429 TAMPINES STREET 41,429,TAMPINES ST 41,"1.3592686, 103.94964127371055"
932 YISHUN CENTRAL 1,932,YISHUN CTRL 1,"1.4262972999999999, 103.83732857760396"
319 ANG MO KIO AVENUE 1,319,ANG MO KIO AVE 1,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 1, Ang Mo Kio, Singapore, Central, 560218, Singapore"
291 BISHAN STREET 24,291,BISHAN ST 24,"1.3559282499999998, 103.84516399580886"
442 CHOA CHU KANG AVENUE 4,442,CHOA CHU KANG AVE 4,"1.3809278, 103.73779047188793"
125 ALJUNIED ROAD,125,ALJUNIED RD,"1.3232509499999998, 103.8818080713362"
526 HOUGANG AVENUE 6,526,HOUGANG AVE 6,"Error: Road retrieved. Returned address Hougang Avenue 6, Hougang, Northeast, 538787, Singapore"
558 HOUGANG STREET 51,558,HOUGANG ST 51,"1.3805097, 103.88975257988974"
332C ANCHORVALE LINK,332C,ANCHORVALE LINK,"1.39508115, 103.89194217364641"
890B TAMPINES AVENUE 1,890B,TAMPINES AVE 1,"1.3468934, 103.93368172011853"
497G TAMPINES STREET 45,497G,TAMPINES ST 45,"1.3602026, 103.95941034885857"
149 YISHUN STREET 11,149,YISHUN ST 11,"1.43152915, 103.832800223956"
769 BEDOK RESERVOIR VIEW,769,BEDOK RESERVOIR VIEW,"1.3358626, 103.93774982535986"
896B WOODLANDS DRIVE 50,896B,WOODLANDS DR 50,"1.4369447, 103.79252291095459"
366 BUKIT BATOK STREET 31,366,BT BATOK ST 31,"1.360424, 103.74880483575042"
341 JURONG EAST AVENUE 1,341,JURONG EAST AVE 1,"1.3492182000000001, 103.73125486441117"
207D PUNGGOL PLACE,207D,PUNGGOL PL,"1.4010148999999998, 103.9005892"
660 WOODLANDS RING ROAD,660,WOODLANDS RING RD,"1.43579475, 103.79951213915288"
201C PUNGGOL FIELD,201C,PUNGGOL FIELD,"1.39945685, 103.90374011397864"
103A DEPOT ROAD,103A,DEPOT RD,"1.28071795, 103.81353592532155"
510 JURONG WEST STREET 52,510,JURONG WEST ST 52,"1.3485328, 103.7198538"
827 JURONG WEST STREET 81,827,JURONG WEST ST 81,"1.34557855, 103.6931733463916"
112 LORONG 3 GEYLANG,112,LOR 3 GEYLANG,"1.3120589, 103.8736640647605"
827 WOODLANDS STREET 81,827,WOODLANDS ST 81,"Error: Road retrieved. Returned address Woodlands St 81, Woodlands, Northwest, 738525, Singapore"
473 PASIR RIS DRIVE 6,473,PASIR RIS DR 6,"1.37450425, 103.95738272555795"
323 SERANGOON AVENUE 3,323,SERANGOON AVE 3,"1.3513177, 103.86950343644438"
3 GHIM MOH ROAD,3,GHIM MOH RD,"1.3120091, 103.78725602341518"
402 WOODLANDS STREET 41,402,WOODLANDS ST 41,"Error: Road retrieved. Returned address Woodlands Street 41, Woodlands, Northwest, 31, Singapore"
264 BUKIT BATOK EAST AVENUE 4,264,BT BATOK EAST AVE 4,"1.3498778, 103.75904123088813"
880 YISHUN STREET 81,880,YISHUN ST 81,"1.4139338000000001, 103.83618143462252"
8B UPPER BOON KENG ROAD,8B,UPP BOON KENG RD,"1.3125130999999999, 103.86983821339741"
269 BISHAN STREET 24,269,BISHAN ST 24,"1.3569035999999999, 103.84263926090826"
134 BEDOK NORTH STREET 2,134,BEDOK NTH ST 2,"1.3283098, 103.93659173561429"
25A JALAN MEMBINA,25A,JLN MEMBINA,"1.28349635, 103.82604575339411"
20 TECK WHYE LANE,20,TECK WHYE LANE,"1.3786904, 103.75293261337833"
419 BUKIT BATOK WEST AVENUE 2,419,BT BATOK WEST AVE 2,"1.36216395, 103.74634012337916"
224 TAMPINES STREET 23,224,TAMPINES ST 23,"Error: Road retrieved. Returned address Tampines Street 23, Tampines, Northeast, 520210, Singapore"
754 YISHUN STREET 72,754,YISHUN ST 72,"1.42696735, 103.8340882505154"
114 BUKIT BATOK WEST AVENUE 6,114,BT BATOK WEST AVE 6,"1.34886615, 103.74597581437156"
14 TECK WHYE LANE,14,TECK WHYE LANE,"1.3784542, 103.75565597692308"
875 TAMPINES STREET 84,875,TAMPINES ST 84,"1.3526479500000002, 103.93202699808177"
274 YISHUN STREET 22,274,YISHUN ST 22,"1.43737665, 103.83880585"
417 ANG MO KIO AVENUE 10,417,ANG MO KIO AVE 10,"1.3649105499999998, 103.85519827834861"
171 ANG MO KIO AVENUE 4,171,ANG MO KIO AVE 4,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 4, Ang Mo Kio, Singapore, Central, 568987, Singapore"
475B UPPER SERANGOON CRESCENT,475B,UPP SERANGOON CRES,"1.3759069, 103.89995805000001"
136 SERANGOON NORTH AVENUE 2,136,SERANGOON NTH AVE 2,"Error: Road retrieved. Returned address Serangoon North Avenue 2, Serangoon, Southeast, 550151, Singapore"
146 WOODLANDS STREET 13,146,WOODLANDS ST 13,"Error: Road retrieved. Returned address Woodlands Street 13, Woodlands, Northwest, 738623, Singapore"
351 WOODLANDS AVENUE 1,351,WOODLANDS AVE 1,"1.4325139999999998, 103.78403937836042"
316A YISHUN AVENUE 9,316A,YISHUN AVE 9,"Error: Road retrieved. Returned address Yishun Avenue 9, Yishun, Northwest, 760246, Singapore"
249 BISHAN STREET 22,249,BISHAN ST 22,"1.36120915, 103.8438559910096"
136 JALAN BUKIT MERAH,136,JLN BT MERAH,"Error: Road retrieved. Returned address Jalan Bukit Merah, Radin Mas, Bukit Merah, Singapore, Central, 169545, Singapore"
2C GEYLANG SERAI,2C,GEYLANG SERAI,"1.3174606, 103.89807688408239"
271B JURONG WEST STREET 24,271B,JURONG WEST ST 24,"1.3505611, 103.70433378742555"
75 WHAMPOA DRIVE,75,WHAMPOA DR,"Error: Road retrieved. Returned address Whampoa Drive, Novena, Singapore, Central, 320029, Singapore"
420 SERANGOON CENTRAL,420,SERANGOON CTRL,"1.34930175, 103.8748580078796"
331 WOODLANDS AVENUE 1,331,WOODLANDS AVE 1,"1.4294291000000001, 103.7787307495177"
332 SERANGOON AVENUE 3,332,SERANGOON AVE 3,"Error: Road retrieved. Returned address Serangoon Avenue 3, The Scala, Serangoon, Southeast, 556112, Singapore"
118 ANG MO KIO AVENUE 4,118,ANG MO KIO AVE 4,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 4, Ang Mo Kio, Singapore, Central, 568987, Singapore"
3 BEDOK SOUTH AVENUE 1,3,BEDOK STH AVE 1,"1.321912, 103.93319832327938"
632 WOODLANDS RING ROAD,632,WOODLANDS RING RD,"Error: Road retrieved. Returned address Woodlands Ring Road, Woodlands, Northwest, 737890, Singapore"
554 BEDOK NORTH STREET 3,554,BEDOK NTH ST 3,"1.33269935, 103.92811067355312"
51 NEW UPPER CHANGI ROAD,51,NEW UPP CHANGI RD,"1.3234115499999999, 103.94218594442995"
611 BUKIT PANJANG RING ROAD,611,BT PANJANG RING RD,"Error: Road retrieved. Returned address Bukit Panjang Ring Road, Bukit Panjang, Northwest, 679910, Singapore"
36 TEBAN GARDENS ROAD,36,TEBAN GDNS RD,"1.31994945, 103.7427607478827"
524 JURONG WEST STREET 52,524,JURONG WEST ST 52,"1.3472214999999998, 103.71727759999999"
